gene,n_protein,mean_difference_protein,ci_low_protein,ci_high_protein,p_value_protein,q_value_protein,sd_difference_protein,median_difference_protein,missing_pairs_protein,status_protein,n_rna,mean_difference_rna,ci_low_rna,ci_high_rna,p_value_rna,q_value_rna,sd_difference_rna,median_difference_rna,missing_pairs_rna,status_rna,same_direction
ABT1,65,0.706434522749903,0.635507162518185,0.7773618829816211,4.1787857515630845e-29,5.388914838744527e-28,0.28624226424162325,0.7018527632891,7,tested,72,0.4994575434407466,0.4287565426167838,0.5701585442647094,3.0121326901320035e-22,1.728816876029582e-21,0.3008700723931713,0.51960566209564,0,tested,True
ABTB2,52,-0.09732585395992718,-0.22309681768161718,0.028445109761762816,0.12647919674168595,0.14627847618551412,0.4517606342192469,-0.1075804457983458,20,tested,72,-1.1749892506616908,-1.3390890663076291,-1.0108894350157525,1.4800749438102493e-22,8.787409338304339e-22,0.698331322579603,-1.192277087817915,0,tested,True
ACAA1,72,-1.4322942199226285,-1.580356387284216,-1.2842320525610411,6.0556429676210974e-30,8.98761329795007e-29,0.6300826649355171,-1.4669362633630514,0,tested,72,-2.586086391707575,-2.770423994299441,-2.401748789115709,4.519249217310664e-40,2.7810201898758017e-38,0.7844537869370668,-2.8004164958954,0,tested,True
ACAA2,72,-0.7188261694932805,-0.854189501275797,-0.583462837710764,2.9541043233500764e-16,1.0237833739610126e-15,0.5760424174785232,-0.7626249472934477,0,tested,72,-0.7342245113318372,-0.930170738375411,-0.5382782842882634,1.5918488494786325e-10,3.7751316878069595e-10,0.8338546106660958,-0.778996281162855,0,tested,True
ACACB,55,-0.19730054000023756,-0.33210943780695656,-0.06249164219351852,0.004900014988578338,0.006568927095190602,0.4986681990539103,-0.11452394334379801,17,tested,72,-1.1456062860110625,-1.2569062100552642,-1.0343063619668609,1.4311910118242076e-31,2.4407261963979646e-30,0.47363991760048274,-1.2070542443203702,0,tested,True
ACAD11,72,-0.06106081043795689,-0.25577864017662566,0.1336570193007119,0.5337965148533529,0.5675689310644012,0.8286271318221321,-0.09780691492979998,0,tested,72,0.8865110285708496,0.6397912884327771,1.1332307687089223,5.854725549743803e-10,1.3387158048145551e-09,1.0499227056345606,0.8158530041960499,0,tested,False
ACAD8,72,-1.5352213579737655,-1.6485473721377166,-1.4218953438098143,4.38554783133951e-39,5.5666053270557546e-37,0.48226200037017264,-1.6306322341830466,0,tested,72,-1.310336700042751,-1.4031117666441268,-1.2175616334413752,2.913982774323567e-40,1.8469794151254208e-38,0.39480687231200484,-1.302980072744465,0,tested,True
ACAD9,72,-0.7186399689591442,-0.8129318695129676,-0.6243480684053208,5.171996007114415e-24,3.513245493525994e-23,0.4012618013195539,-0.744323324834705,0,tested,72,-0.017067578255491385,-0.09463092344591875,0.06049576693493599,0.662166885838033,0.6908698674463757,0.3300729694139061,0.02300709431758019,0,tested,True
ACADL,72,-0.533741170956786,-0.765318254105928,-0.3021640878076439,1.8262477610826606e-05,2.9856189973834664e-05,0.9854827083022977,-0.6579363348241447,0,tested,72,0.07735583662755174,-0.20563613004176323,0.3603478032968667,0.5874311415478554,0.6191111382625246,1.2042801729282568,0.30449968469481536,0,tested,False
ACADM,72,-1.434363099965591,-1.5810100927399229,-1.287716107191259,3.1251007802250646e-30,4.9454473388009586e-29,0.6240603501796527,-1.5891609631121488,0,tested,72,-1.148719519537475,-1.3207059886396646,-0.9767330504352855,5.490060824608992e-21,2.83909454935926e-20,0.7318931953772784,-1.28106682274279,0,tested,True
ACADS,72,-0.594057035740705,-0.723748784628309,-0.464365286853101,1.3320399400252565e-13,3.867001365241145e-13,0.5519068389677615,-0.6420762874533494,0,tested,72,-0.10948836277237511,-0.2685531772380453,0.04957645169329508,0.17423368126149696,0.2020770630794367,0.6769047352335645,-0.06332343467469004,0,tested,True
ACADSB,72,-1.6052986594070189,-1.7530931381904793,-1.4575041806235585,5.2808523209530634e-33,1.444648911136453e-31,0.6289435087575098,-1.6884767810445493,0,tested,72,-2.1744634830113476,-2.3713458075414175,-1.9775811584812775,1.8788124178661522e-33,4.1589776630645965e-32,0.8378381995155734,-2.27817552897557,0,tested,True
ACADVL,72,-0.580192227869293,-0.7196466919792814,-0.4407377637593047,4.730511496213141e-12,1.240491945674502e-11,0.5934523447099823,-0.52125595168885,0,tested,72,-0.04927020495742656,-0.16598388998169533,0.06744348006684223,0.40276255672400296,0.43760528061864556,0.49667832779283294,-0.03675812200931006,0,tested,True
ACAP1,68,0.5773893985042248,0.4477595392881073,0.7070192577203422,6.011903407295594e-13,1.6657671053685912e-12,0.5355464577130981,0.473016717399251,4,tested,72,0.9602880496348529,0.8520956798521186,1.0684804194175872,9.667167079890742e-28,9.960600500264365e-27,0.4604156341431474,0.9328724753216451,0,tested,True
ACAP2,72,0.2945064453084078,0.2510156332891383,0.3379972573276773,2.7144304379808428e-21,1.3637396386710964e-20,0.18507635830015684,0.31055483229104663,0,tested,72,0.49325099463792843,0.4220487232109728,0.5644532660648841,8.378302665089291e-22,4.6285132241915425e-21,0.3030032433646339,0.5002575159405,0,tested,True
ACAP3,47,-0.11012764362410031,-0.20664119459995717,-0.013614092648243453,0.02623072142924706,0.03272479832126781,0.3287123137950477,-0.0898446846929982,25,tested,72,-0.15363618896757472,-0.24315282695445928,-0.06411955098069017,0.0010344170987002714,0.0015160660653449716,0.3809405388555528,-0.16680244200620997,0,tested,True
ACAT1,72,-1.3011939339962284,-1.4325607866323993,-1.1698270813600575,1.4658815116348774e-30,2.46351577993848e-29,0.5590352894878929,-1.3475675258189455,0,tested,72,-1.7023422034875626,-1.918285278272252,-1.4863991287028733,8.081259051508615e-25,6.066527471947742e-24,0.9189517515465333,-1.8292582795347103,0,tested,True
ACAT2,72,-0.21398143142920587,-0.3003633343974782,-0.12759952846093356,5.0259452495758195e-06,8.548111322087506e-06,0.36760058693136993,-0.21999767772119966,0,tested,72,-0.48682419350301953,-0.5862551410728731,-0.38739324593316593,9.303662395729931e-15,2.935276928070427e-14,0.42313115860906003,-0.568167639470935,0,tested,True
ACBD3,72,0.07625962837702638,0.039480747099672184,0.11303850965438057,9.618807771378012e-05,0.00014853855374824627,0.15651355063572042,0.06290119562165075,0,tested,72,0.437745772026748,0.3640041426959294,0.5114874013575667,1.8240573945848055e-18,7.622956342424194e-18,0.3138095514432102,0.4062330522535702,0,tested,True
ACBD4,64,-0.1539240753273326,-0.2831830622786794,-0.024665088375985772,0.02036857402918265,0.025733977617711946,0.5174653036395782,-0.17993763515994993,8,tested,72,-0.14329257656556632,-0.294213558238244,0.007628405107111352,0.0624125735063786,0.07672949409864803,0.6422484286264438,-0.1240648218500251,0,tested,True
ACBD6,72,0.5456734895447496,0.4918694729294747,0.5994775061600245,3.5154554397644755e-31,6.642290852571937e-30,0.2289644868590675,0.5391698210643514,0,tested,72,0.3545104261542311,0.2900985428269471,0.41892230948151515,6.024378077259915e-17,2.2321424228195106e-16,0.27410655823548247,0.31319783588927486,0,tested,True
ACCS,32,-0.4168441705864937,-0.7271565848747645,-0.10653175629822292,0.010106779879530492,0.013133185148469036,0.8606916039403545,-0.5453709015376484,40,tested,72,0.009053976549409882,-0.055538238922581085,0.07364619202140085,0.7806785726375094,0.8015877238890999,0.27487396668515757,0.008071449478560089,0,tested,False
ACD,22,0.4926442250614041,0.23468337412866214,0.750605075994146,0.0006953705803731563,0.001000810935717096,0.5818116876360931,0.33878137143504883,50,tested,72,0.5029178829179526,0.42202792305425946,0.5838078427816458,1.964986799516356e-19,8.889893883607783e-19,0.3442294705370193,0.5017852419418949,0,tested,True
ACE,72,-1.2938174988342988,-1.4741937456059508,-1.1134412520626467,1.3478436993496795e-22,7.749521968811079e-22,0.7675961272361761,-1.4048589641199014,0,tested,72,-0.7264858406912279,-1.0074732822899952,-0.44549839909246053,2.1895589885057973e-06,3.915578296779105e-06,1.195749860824313,-0.8200330053361551,0,tested,True
ACE2,72,-0.3749167039809669,-0.5550450458726323,-0.19478836208930148,9.100085108304272e-05,0.00014091858912118653,0.7665411611350037,-0.40233064716434985,0,tested,72,-1.1151757330768324,-1.5806219104086177,-0.6497295557450471,9.279778826717006e-06,1.5928416175304556e-05,1.9807191332074547,-1.0616721110586802,0,tested,True
ACIN1,69,-0.1173314375520481,-0.20376502082421277,-0.03089785427988341,0.008535824314994176,0.011180146912837672,0.3598007736715906,-0.10442756719399701,3,tested,72,-0.2015054311910103,-0.25987636739749154,-0.14313449498452904,1.919765179220001e-09,4.2338592997991555e-09,0.24839914000409546,-0.16457107352399492,0,tested,True
ACLY,72,1.6909027908597016,1.5677369878143597,1.8140685939050436,1.8477571015662393e-39,2.8966479687521996e-37,0.5241354952086527,1.7071553124902477,0,tested,72,1.190726231407966,1.036851243596447,1.3446012192194852,2.2496439732720012e-24,1.608157148562673e-23,0.6548192837838696,1.15831463290553,0,tested,True
ACMSD,72,-1.3773790821109082,-1.542549942572445,-1.2122082216493715,3.463422973130561e-26,2.9497897019880236e-25,0.7028891835355999,-1.4983974355526963,0,tested,72,-0.9696238000407319,-1.338316807021885,-0.6009307930595789,1.550983016999503e-06,2.798628019381813e-06,1.568983329917422,-0.9040957751343401,0,tested,True
ACO1,72,-1.2487711776287505,-1.3783019011116573,-1.1192404541458436,7.421079843542029e-30,1.0853599718696381e-28,0.5512215908863519,-1.340594532277052,0,tested,72,-1.259090080340105,-1.444841884576412,-1.0733382761037982,2.580863016079566e-21,1.3673755990736403e-20,0.7904719613077663,-1.4554847541797198,0,tested,True
ACO2,72,-0.9172681434321297,-1.041620259953342,-0.7929160269109174,3.032209737185255e-23,1.8837250955529204e-22,0.5291838851494801,-0.9427588483999985,0,tested,72,-1.0220620636219506,-1.1908546210982665,-0.8532695061456347,7.073997810708227e-19,3.0619637689646467e-18,0.7183014157575432,-1.0797924538734351,0,tested,True
ACOT1,67,-0.21408192546107296,-0.3976975385159028,-0.030466312406243146,0.022995719002329027,0.028886446569471282,0.7527723889149951,-0.06273680259109998,5,tested,72,-1.1287452356184247,-1.3103525509150766,-0.9471379203217726,1.996153543444963e-19,9.026601576362894e-19,0.7728349735314344,-1.182993104571072,0,tested,True
ACOT11,72,-1.2401345479325552,-1.3374057319539447,-1.1428633639111656,2.1893489681932384e-37,1.8304781831568966e-35,0.413940224851326,-1.277174021325397,0,tested,72,-1.7543284846917393,-1.8830962923132828,-1.6255606770701958,3.0368130028814136e-39,1.6689306141557829e-37,0.5479749812519311,-1.7626935147077951,0,tested,True
ACOT13,72,-1.0622704579907762,-1.1900152753448443,-0.9345256406367082,4.065321758122596e-26,3.4390702528873526e-25,0.5436216177599598,-1.0865768008920011,0,tested,72,-0.7808939236540651,-0.9003641472301204,-0.6614237000780098,1.6413807413236744e-20,8.170380836719809e-20,0.5084088541498161,-0.8185012039580601,0,tested,True
ACOT2,72,-1.3142993057221877,-1.4594587603743236,-1.1691398510700517,3.031378446202318e-28,3.401993283081416e-27,0.6177300903912932,-1.4434949399027999,0,tested,72,-1.5602730789511796,-1.7312929980378062,-1.389253159864553,1.9414708765535092e-28,2.165223971710556e-27,0.7277800149446826,-1.59751369998317,0,tested,True
ACOT4,72,-0.793733944199327,-0.9639261213808159,-0.623541767017838,6.587627687166205e-14,1.949665739980488e-13,0.7242575362807424,-0.9286037073509519,0,tested,72,-0.7010215819856903,-0.9003629662032687,-0.5016801977681119,1.1159060375011877e-09,2.5040067622238713e-09,0.8483027963045483,-0.8641241804525049,0,tested,True
ACOT8,72,-0.737657845910553,-0.8491424839723166,-0.6261732078487893,8.851322754129767e-21,4.263337551233027e-20,0.4744259732317786,-0.81779370239145,0,tested,72,-0.5317679710847494,-0.6165508240399338,-0.44698511812956504,1.2781597725771824e-19,5.870581660762107e-19,0.36079578519460276,-0.6166306410136704,0,tested,True
ACOT9,72,-0.8336139455380277,-0.9773202725576137,-0.6899076185184417,5.4049970703341666e-18,2.1316169656707033e-17,0.611546265397211,-0.9267232741221004,0,tested,72,0.07106811826647112,-0.0004146698477949101,0.14255090638073714,0.05130789584659448,0.0636993757849957,0.30419698991751104,0.07628844080178987,0,tested,False
ACOX1,72,-0.2973587626514961,-0.4536399309597409,-0.14107759434325123,0.00030891474752530574,0.0004581436307348695,0.6650588517079995,-0.30505381710615254,0,tested,72,-1.146191549562821,-1.2952484133041953,-0.9971346858214467,3.1789536056794355e-24,2.237978630581061e-23,0.6343156230027,-1.3266916482505753,0,tested,True
ACOX2,72,-1.5482345113470541,-1.6984323638381662,-1.398036658855942,1.3096988227277382e-31,2.6926656328744665e-30,0.6391711323127895,-1.693117447810852,0,tested,72,-2.7741890145325003,-3.010069273464488,-2.5383087556005126,3.6882257619633137e-35,1.0546107197553746e-33,1.0037949923466074,-2.8128646393515653,0,tested,True
ACOX3,72,-0.5818130482924293,-0.7094083089449092,-0.4542177876399494,1.5873121470345351e-13,4.586838355759646e-13,0.5429851750631195,-0.5799381370625996,0,tested,72,-0.3375416178818027,-0.4149287416544927,-0.2601544941091127,8.530638990921344e-13,2.3508710204691213e-12,0.32932305427700614,-0.36549517649743013,0,tested,True
ACP1,72,0.35929687050065867,0.3041279288195706,0.4144658121817467,1.9695328346945465e-20,9.242433550276138e-20,0.2347729633809906,0.3307496027099022,0,tested,72,0.2815876224014641,0.20939018677443003,0.35378505802849824,4.333808934631268e-11,1.0660721460803824e-10,0.3072381922540592,0.2585937300379002,0,tested,True
ACP2,72,-0.315390954010172,-0.3953837701281691,-0.23539813789217484,3.019046733576295e-11,7.491985129352206e-11,0.34041165041327426,-0.28384698345790077,0,tested,72,-0.1717746715154257,-0.2690690531762489,-0.07448028985460246,0.0007571147068180273,0.0011216623412656633,0.4140389430501414,-0.23084160310648993,0,tested,True
ACP5,72,0.11977869456572937,-0.037819347559272326,0.27737673669073104,0.13409814866415096,0.15475117616142472,0.6706628448051667,0.03555871459930021,0,tested,72,-0.5253262834519798,-0.8806608684525858,-0.1699916984513739,0.004328027033445582,0.006011060845881802,1.5121361942120457,-0.7578463774837902,0,tested,False
ACP6,72,-1.1138934974398618,-1.2306041103668695,-0.997182884512854,1.3533064393720817e-29,1.8989823085622511e-28,0.49666525439762577,-1.188392152273801,0,tested,72,-0.4519131435017406,-0.546934609123364,-0.3568916778801172,3.026045207679617e-14,9.213810988635374e-14,0.404366485725805,-0.4425748744790451,0,tested,True
ACPP,72,-1.5929411814918817,-1.761512720062942,-1.4243696429208215,2.4433319692423883e-29,3.2948857052968924e-28,0.7173608636684705,-1.5736370969125009,0,tested,72,-3.2505253481749348,-3.429782857969745,-3.0712678383801246,1.8147551218647004e-47,3.350249382743425e-45,0.7628353109635829,-3.3235969841614255,0,tested,True
ACSF2,72,-2.143135478522457,-2.3163504551272056,-1.9699205019177077,1.4860220772006146e-36,1.028224793141639e-34,0.7371211431704205,-2.275743753650947,0,tested,72,-4.261574249228124,-4.554442967738536,-3.9687055307177115,4.148061025610897e-41,3.057185286898884e-39,1.2463109646682402,-4.530833326749535,0,tested,True
ACSF3,72,-1.1064442176364024,-1.2231552817935007,-0.9897331534793041,2.0172492665226908e-29,2.7648991654401853e-28,0.49666717461980686,-1.1639369841826954,0,tested,72,-0.3382528509804054,-0.4512817227834949,-0.22522397917731593,8.611717494529761e-08,1.6897307621347994e-07,0.48099750280179876,-0.34050570126928004,0,tested,True
ACSL1,72,-0.9145503450310952,-1.0492799816709535,-0.779820708391237,2.3979997559456825e-21,1.20900158549764e-20,0.5733457102010482,-0.9213829533446509,0,tested,72,-0.720143769572588,-0.9328106295425378,-0.5074769096026381,3.335166468755535e-09,7.238693117610603e-09,0.9050097284209969,-0.7098942260541148,0,tested,True
ACSL3,72,0.26840278989105654,0.19757428677525937,0.33923129300685373,1.110826854063111e-10,2.649768384882357e-10,0.30141266193684724,0.25959979535429734,0,tested,72,-0.4054577926987777,-0.49840542553687706,-0.3125101598606783,8.495240569796371e-13,2.3417947149126994e-12,0.3955412327245953,-0.4120476378356148,0,tested,False
ACSL4,72,-0.6550705104893888,-0.7246254155213139,-0.5855156054574637,2.980368917770676e-29,3.9552964751313746e-28,0.29599282992275067,-0.6631299018816466,0,tested,72,-0.8786527582220699,-0.9755615911894636,-0.7817439252546762,2.794200201733416e-28,3.0588207735153084e-27,0.41239822987845576,-0.9646156358870401,0,tested,True
ACSL5,72,0.7632369345748241,0.6536211111543799,0.8728527579952683,6.4263266685598e-22,3.413199336456351e-21,0.4664731806281324,0.7774878037305032,0,tested,72,1.1057239936767609,0.9372631407934451,1.2741848465600767,1.3294957279012592e-20,6.663247566168277e-20,0.7168898376505007,1.0623964114569002,0,tested,True
ACSM2A,72,-1.637206628673225,-1.8394227539098513,-1.4349905034365986,1.8306485933249166e-25,1.4360357573752062e-24,0.8605363365434777,-1.664839346657251,0,tested,72,-1.7491242481692906,-2.1925981784965187,-1.3056503178420624,2.98326536278316e-11,7.420116530192517e-11,1.8872156259040456,-1.6650141315627751,0,tested,True
ACSM2B,72,-1.7834080798629397,-1.97324093337819,-1.5935752263476894,3.453848616788264e-29,4.529733748004792e-28,0.8078389798462029,-1.8942954976444506,0,tested,72,-1.9666185923781125,-2.4297902408839014,-1.5034469438723235,2.2836229725188035e-12,6.098748711017563e-12,1.9710398126241182,-1.7730977609758751,0,tested,True
ACSM3,72,-1.8415821655061793,-2.027105792257682,-1.6560585387546767,1.2874793834701121e-30,2.1819730835060193e-29,0.789500945684628,-1.9243981987562035,0,tested,72,-1.6505820354078873,-1.862055826098886,-1.4391082447168886,1.401294046944906e-24,1.027597620619259e-23,0.8999325889725485,-1.6916150498687152,0,tested,True
ACSM4,22,-1.6459446399569493,-2.052675461504983,-1.2392138184089154,3.621250944057777e-08,7.251898347651033e-08,0.9173513920535773,-1.5158310840556486,50,tested,72,0.3054678091440851,0.23059057562452867,0.38034504266364155,9.417911823562176e-12,2.4161035257020342e-11,0.31864214660443363,0.24984284826687703,0,tested,False
ACSM5,72,-0.29462069473524755,-0.47772932406303836,-0.11151206540745673,0.0020047925906446196,0.00276786625319079,0.7792238570828608,-0.3018806597862993,0,tested,72,0.412572763798302,0.11180287048876425,0.7133426571078397,0.007869095460760974,0.010666584701052887,1.2799346334437778,0.3968391030343401,0,tested,False
ACSS1,72,-1.0115543093133983,-1.1235181099038578,-0.8995905087229388,3.4389877762813356e-28,3.825206691732887e-27,0.47646506267912275,-1.0326511431313494,0,tested,72,-0.8491625245014197,-0.9779880084721113,-0.7203370405307281,1.0730809068596195e-20,5.410934352674533e-20,0.5482204245574188,-0.9326824800381652,0,tested,True
ACSS2,72,-0.34846271429028713,-0.42086856620469726,-0.276056862375877,1.876512806724634e-14,5.764560009145209e-14,0.3081251135527672,-0.33409007083285047,0,tested,72,-1.367411604534376,-1.526633924777468,-1.208189284291284,6.472086722233932e-27,6.144120270757774e-26,0.6775750054433628,-1.4249832260256596,0,tested,True
ACSS3,72,-1.286470738736758,-1.4247731212238044,-1.1481683562497116,6.209315811922338e-29,7.8263901433438205e-28,0.58854962936992,-1.3444190548090464,0,tested,72,-1.147607367070732,-1.3559274008327766,-0.9392873333086874,5.780026092254505e-17,2.1453678732035802e-16,0.8865116887806626,-1.02026936542482,0,tested,True
ACTA1,63,0.21168862180677425,0.07378272491949789,0.3495945186940506,0.0031890767390321253,0.0043372654090699896,0.5475786488962122,0.1616859078109982,9,tested,72,-0.012357433986810029,-0.047549844755372016,0.022834976781751955,0.4861205571556317,0.5210293892291492,0.14976228132882025,-0.016354045576391245,0,tested,False
ACTA2,72,-0.5065168567853223,-0.7639652691840657,-0.24906844438657888,0.0001997612516203994,0.000301022024257655,1.09557886837811,-0.44162781745114954,0,tested,72,0.7148313384122558,0.4138897206449245,1.015772956179587,1.0826816088424415e-05,1.846881743261777e-05,1.2806654116427547,0.7945789770045852,0,tested,False
ACTB,72,0.003521331129705889,-0.05556822463658393,0.06261088689599571,0.9057493134584577,0.913914805902231,0.2514572454971293,-0.010326395349048209,0,tested,72,0.42338666261035995,0.3305654243878315,0.5162079008328885,1.567537153647466e-13,4.5437071610680743e-13,0.3950033569280191,0.4347961001393701,0,tested,True
ACTBL2,72,-0.057194153962879114,-0.12182732972080357,0.007439021795045332,0.08195755188769173,0.09678438301426684,0.2750482743194262,-0.1066957348430008,0,tested,72,0.0017791416949366008,-0.042180967523971866,0.045739250913845064,0.9359089016208246,0.9436006237709427,0.18707346556573648,-0.01696989947912645,0,tested,False
ACTG1,72,-0.18128527156102034,-0.2332685551320947,-0.12930198798994597,1.4280097302489557e-09,3.1419345665762655e-09,0.22121630682720045,-0.18368783369610114,0,tested,72,-0.0827102544620173,-0.19480791614325282,0.02938740721921823,0.14565191766716865,0.17105621730845605,0.47703471226828065,-0.13845074234590005,0,tested,True
ACTL6A,72,0.16538399618995436,0.12105252360678241,0.2097154687731263,1.8301027597013222e-10,4.291054215490387e-10,0.18865381267522546,0.21615365418544916,0,tested,72,0.3392038633409843,0.2502351559785928,0.4281725707033758,9.12632795393739e-11,2.1911253288398923e-10,0.3786088048668341,0.2895536741836049,0,tested,True
ACTN1,65,0.5460567801770017,0.368541974609751,0.7235715857442523,5.709562733319747e-08,1.1263083543727296e-07,0.716398294198161,0.5719906439353006,7,tested,72,0.724418797314684,0.5751861720762211,0.8736514225531468,1.3218257061294987e-14,4.123792584422054e-14,0.6350635809345068,0.6791864128373746,0,tested,True
ACTN2,24,0.6856581520675711,0.4241854767951438,0.9471308273399983,1.637083763426875e-05,2.6842394833243728e-05,0.6192176345394791,0.5527790229372491,48,tested,72,0.19346455321677572,0.05241126005336727,0.33451784638018417,0.007875625763047983,0.010673914745855837,0.6002562061467467,0.0193352536337765,0,tested,True
ACTN4,72,-1.3242706431975477,-1.4332170239363518,-1.2153242624587437,4.5867472870071445e-36,2.8060265567404075e-34,0.4636243487058003,-1.376330219368299,0,tested,72,-0.5549889681828978,-0.6533117058437737,-0.4566662305220218,1.912603565464776e-17,7.366448611973408e-17,0.4184151405661028,-0.5639304418631697,0,tested,True
ACTR10,72,-0.01517767013905851,-0.047459294551180885,0.01710395427306386,0.3516892250293324,0.3852072046636782,0.13737534915563074,-0.0008164288673009959,0,tested,72,-0.02580171581739483,-0.1172436399218876,0.06564020828709793,0.5754651210792174,0.6078136575749219,0.3891336473947748,0.029082345210630134,0,tested,True
ACTR1A,72,-0.07387113948779934,-0.11683871387359279,-0.03090356510200589,0.001015442926926774,0.0014414174994137412,0.1828497060204424,-0.0886704075706528,0,tested,72,-0.06728835857647521,-0.12542136508907936,-0.009155352063871067,0.023918362770611577,0.030852132522673846,0.24738662358442648,-0.08423671731891957,0,tested,True
ACTR1B,72,0.12317351838372231,0.06927825383080558,0.17706878293663905,2.105895044236261e-05,3.427716576707075e-05,0.22935279499168343,0.1367903217122493,0,tested,72,0.1759265678533381,0.09967078831408491,0.25218234739259127,1.796247114515905e-05,3.020217427051015e-05,0.3245085874738663,0.19417053785619975,0,tested,True
ACTR3,72,0.12193286202933172,0.08115087555089787,0.16271484850776557,8.806612012009835e-08,1.7133360154449229e-07,0.17354887598627902,0.1053440216225492,0,tested,72,0.6376237271684114,0.5632202592834797,0.7120271950533431,7.311624716808612e-27,6.89635634871606e-26,0.3166260237896825,0.6171527466268998,0,tested,True
ACTR3B,61,-0.6405621223307228,-0.7448677627342465,-0.5362564819271992,5.047705325388027e-18,1.995414796281248e-17,0.4072659007029849,-0.623695144947501,11,tested,72,-0.36936347732070174,-0.4487620045781531,-0.2899649500632504,7.274433712536496e-14,2.154905079356309e-13,0.33788263766365173,-0.37896365483347494,0,tested,True
ACTR5,72,0.20309315795190816,0.15509367501626198,0.25109264088755434,2.590864993454735e-12,6.92623194226788e-12,0.20426313259186485,0.2217349448957469,0,tested,72,0.3244630809407041,0.2598830706433595,0.38904309123804864,3.1823024091910583e-15,1.0375768228869681e-14,0.2748220272255085,0.35211853993155984,0,tested,True
ACTR6,72,0.2894988368716411,0.21120529579442832,0.36779237794885383,2.4209087429035473e-10,5.62244847628502e-10,0.33318033828786775,0.2681552643078947,0,tested,72,0.1769904585643812,0.11009744271773453,0.24388347441102787,1.3693079148228725e-06,2.4821153479844537e-06,0.2846650865733823,0.18358539955613495,0,tested,True
