gene,n_four_finite,protein_mean,rna_mean,same_direction
CDH13,72,1.243302296603993,1.915900538986456,True
CDH16,72,-1.5479497520543188,-2.29216814294625,True
CDH2,72,-0.23579207422044351,0.6005172276013323,False
CDH4,40,1.6111621284947322,1.337436016775769,True
CDH5,72,0.622097761288043,1.2671201107875032,True
CDH6,72,0.18705299184602006,1.189962251678969,True
CDH9,52,-0.36382089542411195,-2.376584213065067,True
CDHR2,72,-1.1818712067381805,-1.564742804734938,True
CDHR5,72,-1.1731106480561015,-0.8531012442180963,True
CDIP1,65,-0.41015004755073414,-0.6423419561034529,True
CDIPT,72,0.2123244432651597,0.23799986396540637,True
CDK1,56,1.0034130499329217,1.1834323310953465,True
CDK11A,43,0.15195892906557437,-0.04492342076578976,False
CDK11B,72,0.04650918212841039,-0.04524583793218846,False
CDK12,72,0.2213409454494278,-0.01960662167678721,False
CDK13,27,0.1741747274495,0.20179441126433523,True
CDK14,72,-0.18924053513324843,-0.24029892846639112,True
CDK16,72,0.03644611299171691,-0.43984634813207935,False
CDK17,72,0.6061150235045673,0.7759825834868412,True
CDK19,45,0.668208122450544,0.8773718691263142,True
CDK2AP1,72,0.06116082181572832,0.5321226683853347,True
CDK4,72,0.33304964664503006,0.31039239921984646,True
CDK5,72,-0.06936470599107109,0.22149345965438305,False
CDK5RAP1,64,-0.5174336428198532,-0.13499113197237972,True
CDK5RAP2,72,0.21272735942083332,0.2806322804580859,True
CDK5RAP3,72,-0.10764355713430603,0.19884954455655926,False
CDK6,72,0.3683380574768123,0.19611689042216776,True
CDK7,72,0.1505682287770773,0.5204911814704773,True
CDK9,72,0.12867547424652273,-0.21569252877968648,False
CDKAL1,72,0.2654036111546321,0.4037833323272044,True
CDKL5,68,-0.17903481297659246,0.09528523958751942,False
CDKN1A,21,1.5132519929638077,1.2143616148130258,True
CDKN1B,72,0.09202172203317077,0.8815800987674021,True
CDKN1C,57,-0.4372856220987804,-1.3631558643755917,True
CDKN2AIP,72,-0.08295924293145708,-0.35102812062803884,True
CDKN2AIPNL,70,0.5234474939058931,0.36491177937827707,True
CDKN2C,72,0.6227924877435078,0.9685828941902541,True
CDNF,48,-0.6467316233083871,0.15550630619842903,False
CDPF1,34,0.23152066400327675,0.31645652220430354,True
CDR2,72,-0.15427581029554346,-0.19683559833213138,True
CDR2L,43,0.044443582396330096,-0.017973914408949347,False
CDS1,59,-0.527594137642782,-1.057835018256548,True
CDS2,72,0.1980054935018739,-0.10843955051399375,False
CDV3,72,0.2697345874915071,0.2898625385233467,True
CDYL,72,0.052926460384469715,-0.08517247487048515,False
CDYL2,38,0.054589234583124126,0.010501827872980029,True
CEACAM1,68,-0.49257034844892933,-1.5536729845122652,True
CEACAM4,51,0.9399187939067843,0.5012111508287538,True
CEBPB,72,0.6629453051625512,1.2644361986510355,True
CEBPD,23,0.33072715197893443,0.8739827934043656,True
CEBPZ,72,0.4526629938968056,0.3347442793040813,True
CEBPZOS,72,-0.694100868773904,-0.16710176613876637,True
CECR2,34,-0.060001670926938006,-1.0031787267898291,True
CELF1,72,-0.1050745606647028,-0.0765872416328439,True
CELSR1,72,-0.23010162626150668,-0.8244139194145741,True
CELSR2,72,-0.49341081730911934,-0.6288150039597284,True
CELSR3,32,-0.12308114907024384,0.17281348319228484,False
CEND1,30,0.02511097265763608,-0.32110551378078594,False
CENPB,72,0.5058751702896331,0.3947588814956719,True
CENPC,72,0.40513276772828916,0.024185464806134562,True
CENPF,32,0.41958799896051274,1.4938003778107385,True
CENPV,72,-0.5545502281218929,-0.7051792648160257,True
CEP104,61,0.027447831768975632,-0.47996402457142007,False
CEP112,65,0.3394473350190221,0.6514954372519748,True
CEP120,68,0.3151594071337903,0.6257323457922731,True
CEP128,56,0.19572821772172336,0.44785998619801376,True
CEP131,72,0.28075764644668383,0.2755864683694725,True
CEP135,72,-0.04029037360917543,-0.36696555497392014,True
CEP152,26,0.20700466741986176,0.14460494442635727,True
CEP164,43,0.20866642212378544,-0.228684617597828,False
CEP192,62,0.12215762531285979,0.1837088337911173,True
CEP250,72,0.4175186793358485,0.7295515852737234,True
CEP290,46,0.30268524274062364,0.5670437688907518,True
CEP350,72,0.04495152767761495,0.3681488104853081,True
CEP41,72,0.01026702081508858,-0.03458367778738135,False
CEP44,72,0.0145277823567989,0.2000148667986026,True
CEP55,27,0.6970569241273296,1.510313563855475,True
CEP57,63,0.13279827372304162,0.24844190987469164,True
CEP63,33,0.15271826095363025,0.17330168812169156,True
CEP68,72,-0.1649144100731532,0.14512881984566653,False
CEP76,23,-0.011353395596965432,0.15487982771946082,False
CEP78,49,-0.22071952521512042,-0.15615901061503693,True
CEP83,20,-0.29759560943226965,0.23585119204026253,False
CEP85,42,-0.06076807690452198,-0.3193012780090969,True
CEP89,46,0.29263582718855013,0.10977326301025213,True
CEP95,38,0.03342245537515,-0.06534769812105776,False
CEP97,68,0.22212121085405268,0.07154842075576182,True
CEPT1,69,0.36358494179431566,0.34124531716671025,True
CERCAM,20,0.49314459805968947,0.8061738447069565,True
CERS2,72,0.04579647019376687,0.007973668025056217,True
CERS4,69,-0.6049936849434949,-0.40801829156381886,True
CERS5,60,0.30494580562565693,0.09709312839154857,True
CERS6,42,-0.020927336815997438,0.09926224483074779,False
CES1,52,-0.05344767560047376,-0.08512854817708168,True
CES2,72,0.1066804658729771,-0.005474991945137835,False
CES3,71,-0.607964635435605,0.45492617463128365,False
CETN2,72,-0.06166954853112364,-0.20232439976161468,True
CETN3,72,0.39969302281309954,0.4267886418897017,True
CETP,72,0.22484499187549833,0.8923034786895722,True
CFAP20,72,0.5633709303615362,0.4518580377047261,True
CFAP36,72,0.6858629118561671,0.5520934675224404,True
CFAP97,68,0.27632229089001464,0.3239548342040866,True
CFB,72,0.1001498677647586,0.9809798124032447,True
CFD,72,-0.8800219127753631,1.5706522447955966,False
CFDP1,72,0.5286337680899305,0.2205512022563886,True
CFH,72,0.016544524115522208,0.5362789013887426,True
CFHR1,72,-0.32577867586697046,-0.6352271974891808,True
CFHR2,72,-0.48944257155110865,-0.0011986333410088875,True
CFHR3,72,-0.3586921557428567,0.015177164946290796,False
CFHR4,68,0.04724346430593083,-0.08270787233962884,False
CFHR5,72,-1.0390396000525628,0.001083838465014039,False
CFI,72,-0.08926271854516535,-0.8259399107257709,True
CFL1,72,0.27655077606255524,0.3110084433311904,True
CFL2,72,-0.3963963432631014,-0.2100675338208361,True
CFP,72,-0.08171887707678473,0.7033379968134487,False
CFTR,55,0.8899142580045488,-1.0489729186441312,False
CGGBP1,72,-0.0267893224334723,-0.27348254802959104,True
CGN,72,-1.4449782553130974,-2.312832445682079,True
CGNL1,72,-1.2229600641682503,-2.486804419594551,True
CGREF1,68,1.0476660869468521,1.3455491904404753,True
CHAC2,57,0.05739077135026685,-0.2166049223457924,False
CHAD,72,-1.0218658781978598,-2.706602225776756,True
CHAF1A,61,0.5254678835576443,0.6675493758199995,True
CHAMP1,72,-0.015016453740709245,-0.4814734069077016,True
CHCHD1,72,-0.9577855306497697,-0.1896189545688678,True
CHCHD10,72,-0.7196242513756663,-0.7730101814465454,True
CHCHD2,72,-0.22012098957184598,0.4109155113074542,False
CHCHD3,72,-0.878120991310451,-0.19459816367801863,True
CHCHD4,72,-1.3066938155630596,-0.7345395938422785,True
CHCHD5,72,-0.8888564330918668,-0.12687703528603722,True
CHCHD6,72,-0.821147755789844,-0.058721087724534576,True
CHCHD7,72,-0.9678407954533037,-0.37429703941411663,True
CHD1,72,0.43148899116496675,0.3880773024845102,True
CHD1L,72,-0.004463807722493254,0.26113918940798236,False
CHD2,72,0.1475669028469139,0.029667899040346273,True
CHD3,72,-0.2838244495440411,-0.8940557858943754,True
CHD4,72,0.07164412581754133,-0.22818634114887518,False
CHD8,68,0.15415750907661496,-0.04482341497168016,False
CHD9,35,0.22957799775613452,-0.0004195809473455928,False
CHDH,72,-1.4167059576485013,-2.0385263781236933,True
CHEK1,31,0.33448707472957045,0.6102020174909871,True
CHEK2,70,0.643922779302947,0.965704255333828,True
CHERP,72,0.03183835254851697,-0.3704898265862539,False
CHGA,60,-1.0029392623123268,-0.28528235131120067,True
CHGB,43,-1.342512870195817,-2.5822177611677146,True
CHI3L1,72,-0.5393015658198694,-0.47427369500222283,True
CHID1,72,-0.3632506847168701,-0.07466785495417735,True
CHIT1,72,-0.4920330790677515,1.6254549810735555,False
CHKA,48,0.0071073450999405525,-0.36954182415103626,False
CHKB,72,-0.05930304208682248,0.14692677292043946,False
CHL1,48,-3.4454490789353343,-3.216455507431507,True
CHM,72,0.2433978471260316,0.0802910920773726,True
CHML,62,0.8189665272656189,0.9301125051777157,True
CHMP1B,72,-0.14790792965947921,0.13296199830893618,False
CHMP2A,72,0.07034010460436219,0.02993825247001654,True
CHMP2B,72,-0.148630110092347,-0.12701828116637226,True
CHMP3,72,0.0023862477199856646,0.011139909548072634,True
CHMP4A,72,0.551098563724528,0.25257299468822736,True
CHMP4B,72,0.3687879785594307,0.13892662301152262,True
CHMP4C,72,0.002741930467647918,-0.14958755494065648,False
CHMP5,72,-0.037395720786949666,0.22412224257465022,False
CHMP6,72,-0.0802369692417987,0.36315826667899526,False
CHMP7,72,0.0443684498320618,0.08283424306918663,True
CHN1,29,0.4039544533808227,0.5783673655247556,True
CHN2,62,-0.5279407202557801,-1.2413423541815485,True
CHORDC1,72,0.0644825634648708,-0.24802033987912386,False
CHP1,72,-1.289027264545386,-0.8822989532491412,True
CHPF,31,0.5806151588929934,0.9047097384366446,True
CHPF2,48,0.5916059465208727,0.48127357046578584,True
CHPT1,48,-0.17126019252837077,-0.8253686426732516,True
CHRAC1,72,0.5703060530835375,0.10474870998653195,True
CHST12,25,0.2598077750960922,-0.049972299324191255,False
CHST13,46,-0.19471234617185218,0.3650028318501233,False
CHST14,68,0.5669311677138542,0.8113394405578448,True
CHST15,20,0.41938435194795065,1.6052885808112733,True
CHST9,25,0.710142636917617,0.7401527399474346,True
CHSY1,49,0.672095774811657,0.7729719295983959,True
CHTF18,27,0.4402530716496369,0.4973620232288359,True
CHTOP,72,0.0578825566445761,-0.16717238948300833,False
CHUK,72,-0.2611222524500854,-0.49132784361477,True
CHURC1,72,0.23108806256404557,0.07887308954837373,True
CIAO1,72,0.12991809381732267,-0.1036677081841874,False
CIAPIN1,72,-0.09310782322431405,-0.15988474204977113,True
CIB1,72,-0.5976714448517517,-0.12415809742448777,True
CIC,72,0.33520197053283596,-0.09737075818713252,False
CINP,72,-0.016929493274443406,0.1326022860128679,False
CIR1,72,0.2534344827506209,0.3743560042176826,True
CIRBP,72,-0.4214525480857502,-0.02666410462716849,True
CISD1,72,-0.7048740930776913,-0.11721173775840017,True
CISD2,72,0.053844438144599334,0.42113098846773683,True
CISD3,72,-0.9188144460117267,-0.30028450593136835,True
CIT,72,1.0777626451146585,0.2932650215426826,True
CIZ1,72,0.12844981065849284,0.09933881139892274,True
CKAP4,72,0.5184672277695657,0.5173804695379842,True
CKAP5,72,0.008606420023994317,0.23228663240929226,True
CKB,72,-0.9936356570344032,-1.3612610840907988,True
CKM,72,-0.7076188003358763,-0.37237874539213117,True
CKMT1A,72,-0.8643876385161918,-0.30961673961163716,True
CKMT2,72,-0.9542601280434825,-1.0733377328312974,True
CKS1B,55,0.7679189176196619,1.015575667976485,True
CLASP1,68,-0.4272550687038955,0.038853147379014207,False
CLASP2,68,-0.5730466583760706,-0.5381712740870365,True
CLASRP,65,0.07738807886620237,0.17415280230445818,True
CLC,72,0.24124085338035087,0.14033133518845403,True
CLCC1,72,0.5556495574168475,0.588085520918496,True
CLCN5,72,-1.0384154383278767,-1.8257163386355246,True
CLCN6,33,0.41957600194691214,-0.5489366937104324,False
CLCN7,72,0.06770632476020098,-0.6782399882207035,False
CLCNKA,52,-1.9141195873849348,-4.6417490687035325,True
CLCNKB,33,-1.1867249291859236,-5.558935454368963,True
CLDN10,60,-2.150075893730069,-1.7097474046959171,True
CLDN2,72,-1.155230417463895,-1.408892609935598,True
CLDN23,25,-0.38412623218255576,-0.19936785644720836,True
CLDN3,72,-0.8977181694687015,-0.7093885292199931,True
CLDN7,68,-1.2129925881568457,-0.9065182376642189,True
CLDND1,56,-0.04275138391081147,0.4877258923258245,False
CLEC11A,72,-0.2632162139122836,-0.15079237442954208,True
CLEC14A,72,0.5913426826726003,1.746436743826557,True
CLEC16A,72,-0.056961713286916876,-0.6970539081407318,True
CLEC18B,27,-1.2332201804313039,0.3134489072182185,False
CLEC3B,72,-0.22467077500475716,-0.7074567030775083,True
CLGN,29,0.2585339119708103,0.2816897668637529,True
CLIC1,72,0.3041980783286217,1.1290165790323055,True
CLIC2,72,0.0834601089206969,1.3162764539508305,True
CLIC3,54,0.46071507580338855,0.5748807788599989,True
CLIC4,72,-0.7618431331118654,-0.0827854443134627,True
CLIC5,68,-1.2729137234272234,-3.0559210169279383,True
CLIC6,72,0.34882728019434506,0.0560912725759629,True
CLINT1,49,-0.41424404724213676,-0.24914319106961547,True
CLIP2,64,0.46548664888473645,0.5524699748672199,True
CLK2,41,0.1689139327715774,0.07351850692279219,True
CLK3,60,0.08403804130374017,0.24138029860327684,True
CLK4,24,0.37481888108908273,0.6961218569889033,True
CLMN,72,-0.8373885199039073,-1.467724303812818,True
CLN3,42,-0.061412124154254594,0.21594592812852403,False
CLN5,72,-0.06413528764930436,-0.2758225081858356,True
CLN6,72,0.1099077660291959,0.08172968075900389,True
CLN8,51,0.2573673934955861,-0.3543378194777837,False
CLNK,31,-0.17595286573990607,-1.9469250965926557,True
CLNS1A,72,0.34175600679037993,0.39853955092338783,True
CLOCK,54,-0.06928125295120202,-0.18909821834554452,True
CLP1,72,-0.10397628499641108,0.23603543519117043,False
CLPB,72,-0.6431087217590025,-0.5407093743145387,True
CLPP,72,-0.3857292167605347,0.1870607082059102,False
CLPTM1,72,-0.5466494267644026,-0.9157371575216686,True
CLPTM1L,72,0.5165719690233138,0.23847980298463353,True
CLPX,72,-0.7578526918041489,-0.34740538291532197,True
CLRN3,69,0.336956183939768,0.44171494281669127,True
CLSTN1,72,-0.3207611326166595,-0.29281880209838207,True
CLSTN3,50,0.6376443686089219,0.07586471966955342,True
CLTC,72,-0.21165111926806845,-0.19017193125659324,True
CLU,72,-0.31558025135614154,1.1988865786922513,False
CLUAP1,72,-0.14767852641061946,-0.027446147220453323,True
CLUH,72,-0.8486769998888802,-1.1245080436661494,True
CLYBL,72,-1.202445680749256,-0.8805418903428432,True
CMA1,72,0.006022537171480584,-0.5113563310164309,False
CMAS,72,0.20392318794334477,0.13483308907859023,True
CMBL,72,-0.8448684629876849,-1.1784552148718153,True
CMC1,72,-2.0022958922789744,-0.27248337432103614,True
CMC2,72,-1.0477130840930922,-0.47785505552662705,True
CMC4,72,-0.3217559645040443,1.2620304745610254,False
CMIP,72,0.2976007146896065,-0.07984130721835443,False
CMPK1,72,-0.1923875447699694,0.07386028028030618,False
CMPK2,72,0.5274333996642936,1.0569013886894632,True
CMSS1,72,0.33860437878581995,0.21508037125092272,True
CMTM4,72,-1.2416559974920822,-1.6964751542832799,True
CMTM6,40,0.23754541149223235,0.10653300504261079,True
CMTR1,72,0.06067375825962597,0.0620004949611141,True
CMTR2,72,0.07217173739934889,-0.03564554262318391,False
CNBP,68,-0.2582525023268368,0.2351119955540436,False
CNDP1,72,0.32969559612537824,-0.8384202435038285,False
CNDP2,72,0.5986740308106545,0.26700217756428896,True
CNEP1R1,23,0.13201816266237776,0.4135824484167369,True
CNGA3,26,0.5774994697578849,-0.020462091881550355,False
CNIH4,72,0.3030771991372207,0.3179192163576756,True
CNKSR1,25,-0.029602714426076187,-1.2131859822892288,True
CNKSR3,72,0.016580776186053026,-0.14649205015648822,False
CNN1,72,-0.38534669047281406,-0.1775161380574415,True
CNN2,72,-0.5146834017197419,-0.3698097731948684,True
CNN3,72,0.10133259246548394,0.012781065477260286,True
CNNM2,61,-0.7350792871455027,-1.0126353603372793,True
CNNM3,72,0.4280731560799139,0.08718942307673297,True
CNNM4,67,0.5363184324703524,0.1346469600864382,True
CNOT1,72,0.30237247581985877,0.1485604278213575,True
CNOT10,72,0.1399523861112202,-0.23425694045856998,False
CNOT11,72,0.2754862894619448,0.665304317561376,True
CNOT2,72,0.22177816811722492,0.49415899958472054,True
CNOT3,72,0.18659886515930524,-0.3094425692498594,False
CNOT4,72,0.1735625588044708,0.1568488372726842,True
CNOT6L,72,-0.01941124549980422,0.13412247065513394,False
CNOT7,72,0.21246787918120139,0.1664386924693057,True
CNOT8,61,0.3827490965474033,0.6590268223244284,True
CNOT9,72,0.22276758527161425,0.39046225188610445,True
CNP,72,-1.2345055574536759,-0.9832811342472993,True
CNPY2,72,-0.008170629368615191,0.34241588242338694,False
CNPY3,72,0.44614377789450654,0.7818474868443342,True
CNPY4,72,0.2450359464468042,0.32559185311760763,True
CNRIP1,72,0.12344440954903797,0.6752822992147062,True
CNST,72,-0.007189388532332703,0.17719841897472682,False
CNTN1,66,-0.7246342538508733,-2.605239844721227,True
CNTRL,58,0.5090500952342978,0.6520356607603496,True
CNTROB,69,0.10574077571005158,0.30048342861619776,True
COA1,72,-0.19631575755468886,0.130136537097691,False
COA3,72,-0.6895624225424248,-0.6794947112529258,True
COA4,72,-1.2462587908784282,0.19815771204166965,False
COA5,72,-1.5926881972116764,-0.10128043275831311,True
COA6,72,-1.3754845105738096,0.22461112096432098,False
COA7,72,-1.0453774659906976,-0.5861567394742574,True
COASY,72,-0.5817646468544927,-0.7309972808974794,True
COBL,22,-0.8923383656685003,-1.0524135038303284,True
COBLL1,66,-1.4848064537524244,-2.0784287559754184,True
COCH,72,-1.7405605021963195,-1.4797772677296503,True
COG1,72,0.13929152811327677,-0.13291844879894057,False
COG2,72,0.12254212196872943,-0.0817615605434068,False
COG3,72,0.10565004061271817,0.07096823720398884,True
COG4,72,0.10468092681223186,0.09243188902321334,True
COG5,72,0.19362980662028706,0.3639600107729725,True
COG6,72,0.24674105311764644,0.13247357139833152,True
COG7,72,0.19252227936349578,-0.08905393841693249,False
COG8,72,0.20476461606831492,-0.1652466859077836,False
COIL,72,0.11312438528833196,0.2750202404710875,True
COL12A1,72,0.08046196045655811,-0.3592474337001831,False
COL14A1,72,-0.7647500926432279,-1.0585817503406123,True
COL15A1,72,0.13186576059937594,1.3372953524979974,True
COL16A1,69,-1.097163143354163,-0.6263016253405643,True
COL18A1,72,-0.8437327445341279,-0.25652973886569586,True
COL1A1,72,0.6947257305464498,1.5566661844218819,True
COL1A2,72,0.8288898296746543,1.1004792904744891,True
COL23A1,69,2.5828678028602914,4.198349144296341,True
COL28A1,23,-1.334904232513599,-1.554694021601277,True
COL2A1,61,0.8107129624335602,0.02240759300178428,True
COL3A1,72,1.2971174993007972,1.2701417715632322,True
COL4A1,72,-1.1155689720532083,1.8625753871023494,False
COL4A2,72,-0.8898337456160625,1.240800878695934,False
COL4A3,72,-0.7932992671928938,-1.8069428542325592,True
