gene,n,mean_difference,sd_difference,tumor_nonfinite,normal_nonfinite,status,ci95_low,ci95_high,t,p,q,finite_fraction,abs_effect_rank
ACTG1,72,-0.18128527156102034,0.22121630682720045,0,0,tested,-0.2332685551320947,-0.12930198798994597,-6.953630861408835,1.4280097302489557e-09,2.7170305616407013e-09,1.0,5121.0
ACTL6A,72,0.16538399618995436,0.18865381267522546,0,0,tested,0.12105252360678241,0.2097154687731263,7.438650311741362,1.8301027597013222e-10,3.6803115172620344e-10,1.0,5325.0
ACTL8,19,0.7111792816230165,0.7790763417811226,53,53,below_cohort_completeness,,,,,,0.2638888888888889,
ACTN1,65,0.5460567801770017,0.716398294198161,7,7,tested,0.368541974609751,0.7235715857442523,6.145255429342548,5.709562733319747e-08,9.938365734635237e-08,0.9027777777777778,2381.0
ACTN1.1,72,-0.15310076805942885,0.7194679737935902,0,0,tested,-0.32216745323482665,0.01596591711596898,-1.805644091072487,0.07521296273401623,0.08664929221281173,1.0,5502.0
ACTN2,24,0.6856581520675711,0.6192176345394791,48,48,below_cohort_completeness,,,,,,0.3333333333333333,
ACTN4,72,-1.3242706431975477,0.4636243487058003,0,0,tested,-1.4332170239363518,-1.2153242624587437,-24.23688284392838,4.5867472870071445e-36,2.2525404054607037e-34,1.0,460.0
ACTN4.1,72,-0.5054413388889931,0.31192669726206074,0,0,tested,-0.5787405191787556,-0.43214215859923066,-13.74942259284012,1.0645569872456642e-21,4.477254295183593e-21,1.0,2571.0
ACTR10,72,-0.01517767013905851,0.13737534915563074,0,0,tested,-0.047459294551180885,0.01710395427306386,-0.9374811603891846,0.3516892250293324,0.37867714149548704,1.0,7790.0
ACTR1A,72,-0.07387113948779934,0.1828497060204424,0,0,tested,-0.11683871387359279,-0.03090356510200589,-3.428047097431623,0.001015442926926774,0.0013621547857208922,1.0,6774.0
ACTR1B,72,0.12317351838372231,0.22935279499168343,0,0,tested,0.06927825383080558,0.17706878293663905,4.557005557219085,2.105895044236261e-05,3.137417441043072e-05,1.0,5940.0
ACTR3,72,0.12193286202933172,0.17354887598627902,0,0,tested,0.08115087555089787,0.16271484850776557,5.961632636369764,8.806612012009835e-08,1.5142709894262856e-07,1.0,5960.0
ACTR3B,61,-0.6405621223307228,0.4072659007029849,11,11,tested,-0.7448677627342465,-0.5362564819271992,-12.284235188106775,5.047705325388027e-18,1.6268194754171737e-17,0.8472222222222222,2008.0
ACTR5,72,0.20309315795190816,0.20426313259186485,0,0,tested,0.15509367501626198,0.25109264088755434,8.436679534568402,2.590864993454735e-12,5.849965421161882e-12,1.0,4867.0
ACTR6,72,0.2894988368716411,0.33318033828786775,0,0,tested,0.21120529579442832,0.36779237794885383,7.372821280493054,2.4209087429035473e-10,4.82862778983288e-10,1.0,4015.0
ACTR8,72,-0.1344238461416719,0.22148617433401466,0,0,tested,-0.18647054546782577,-0.08237714681551804,-5.149866177196727,2.2361131137543947e-06,3.5375476366485753e-06,1.0,5777.0
ACTRT1,37,-0.039763564067637466,0.5118975768500116,35,35,below_cohort_completeness,,,,,,0.5138888888888888,
ACVR1,71,-0.14787854456766072,0.48608863756915605,1,1,tested,-0.2629338479358041,-0.03282324119951735,-2.5634147117647217,0.012515461374271087,0.015493317846354033,0.9861111111111112,5580.0
ACVR1B,33,-0.46040136442712404,0.5471717639382797,39,39,below_cohort_completeness,,,,,,0.4583333333333333,
ACVR1C,4,-0.30984326092354997,0.3992776968170362,68,68,below_cohort_completeness,,,,,,0.05555555555555555,
ACY1,72,-2.240806656695314,0.8470765539792071,0,0,tested,-2.439859888093422,-2.0417534252972063,-22.446465904418453,5.730929032198025e-34,1.5807158364836608e-32,1.0,34.0
ACY1.1,72,-1.6613889911685193,0.6461980775395657,0,0,tested,-1.8132380948336566,-1.509539887503382,-21.815838753039444,3.366387634913605e-33,7.768735246875123e-32,1.0,190.0
ACY3,72,-0.8529203479085111,0.524882592614602,0,0,tested,-0.9762617102372788,-0.7295789855797434,-13.78835808931308,9.191992154511792e-22,3.8943874178031546e-21,1.0,1299.0
ACYP1,72,0.6638942752276651,0.3920846972930433,0,0,tested,0.5717588883947944,0.7560296620605358,14.367634766022459,1.0586036521719441e-22,4.965634137794314e-22,1.0,1920.0
ACYP2,72,-0.008079547839784755,0.3849591847094964,0,0,tested,-0.0985405213053393,0.0823814256257698,-0.1780896248752468,0.8591597413718945,0.8702895933856418,1.0,7911.0
ADA,72,1.0844193096645762,0.46406295111040347,0,0,tested,0.9753698624136309,1.1934687569155216,19.8283507617749,1.1550856946506916e-30,1.595722158613494e-29,1.0,799.0
ADA2,72,1.2490470661366357,0.5804529689793155,0,0,tested,1.112647305563408,1.3854468267098634,18.25904314775622,1.561718790023988e-28,1.4815174481570318e-27,1.0,568.0
ADAL,72,0.029119603736980353,0.2776132691770789,0,0,tested,-0.03611631626234336,0.09435552373630407,0.8900440240016022,0.3764482198214954,0.40360941992043714,1.0,7532.0
ADAM10,72,-0.40305311308402847,0.40242364074266657,0,0,tested,-0.49761803251725534,-0.3084881936508016,-8.498554078406494,1.9894616130279186e-12,4.525027910569573e-12,1.0,3152.0
ADAM15,18,0.5754209471315722,0.5412644184048631,53,54,below_cohort_completeness,,,,,,0.25,
ADAM17,72,0.2904442272315711,0.276764101455351,0,0,tested,0.22540785186397502,0.35548060259916714,8.904698906482821,3.5215451886231345e-13,8.346829002110279e-13,1.0,4009.0
ADAM22,30,0.20931461151215938,0.5549839594844891,42,42,below_cohort_completeness,,,,,,0.4166666666666667,
ADAM28,5,0.10975350886973714,0.41572271030232194,67,67,below_cohort_completeness,,,,,,0.06944444444444445,
ADAM8,4,1.465975081496674,1.0033301425501984,68,68,below_cohort_completeness,,,,,,0.05555555555555555,
ADAM9,72,0.45587525933462536,0.5449018117320608,0,0,tested,0.32782961114565107,0.5839209075235996,7.098948404506977,7.730383454314637e-10,1.495209134030982e-09,1.0,2812.0
ADAMDEC1,40,-0.4558953943931022,0.6736183179246543,32,32,below_cohort_completeness,,,,,,0.5555555555555556,
ADAMTS1,54,-0.1560352110647203,0.571168405270149,18,18,below_cohort_completeness,,,,,,0.75,
ADAMTS13,28,0.23733239810372211,0.5350174226420262,44,44,below_cohort_completeness,,,,,,0.3888888888888889,
ADAMTS15,22,-0.49828531468486764,0.8029551104413333,50,50,below_cohort_completeness,,,,,,0.3055555555555556,
ADAMTS2,15,0.045589619597872964,0.48272677482131304,57,57,below_cohort_completeness,,,,,,0.20833333333333334,
ADAMTS4,12,0.8783404104430413,0.5945990151865982,60,60,below_cohort_completeness,,,,,,0.16666666666666666,
ADAMTS5,36,0.410323842696531,0.7524148580182393,36,36,below_cohort_completeness,,,,,,0.5,
ADAMTS7,45,1.6360589225856361,1.0635002597220184,27,27,below_cohort_completeness,,,,,,0.625,
ADAMTSL1,64,-1.0671340404226948,0.7682478428470902,8,8,tested,-1.2590366418058752,-0.8752314390395144,-11.11239348456036,1.7403546599387438e-16,5.04746720603048e-16,0.8888888888888888,823.0
ADAMTSL2,72,-0.9852576602877114,0.7376558239501448,0,0,tested,-1.1585982807158794,-0.8119170398595434,-11.333454169583323,1.389580813431805e-17,4.351354537861492e-17,1.0,983.0
ADAMTSL3,61,-0.5058031970192897,0.6887707142266302,11,11,tested,-0.682205567840399,-0.32940082619818034,-5.73550700399352,3.3816439467718284e-07,5.622576454851426e-07,0.8472222222222222,2567.0
ADAMTSL4,72,0.11666455285395869,0.6754221211834155,0,0,tested,-0.04205186439045441,0.2753809700983718,1.4656487051846858,0.14715880356757002,0.16523309688180804,1.0,6064.0
ADAMTSL5,72,-1.1196469377358822,0.5649565997598672,0,0,tested,-1.2524052300692214,-0.986888645402543,-16.816370161056078,1.8244498628149654e-26,1.292358768259607e-25,1.0,752.0
ADAP1,72,-0.3190960716858331,0.37623223141188583,0,0,tested,-0.40750631166574286,-0.23068583170592333,-7.196671969085732,5.111450392033853e-10,1.000671401493453e-09,1.0,3756.0
ADAP2,66,0.8895243573337983,0.35424919132845134,6,6,tested,0.802439036735666,0.9766096779319307,20.399566795732312,5.890001250134696e-30,7.038289327683211e-29,0.9166666666666666,1214.0
ADAR,72,0.1701804131276067,0.23476124749132798,0,0,tested,0.11501422454561591,0.2253466017095975,6.151052208159902,4.055090206187367e-08,7.116952826461769e-08,1.0,5265.0
ADAR.1,46,0.05098744219210448,0.27267859348460266,26,26,below_cohort_completeness,,,,,,0.6388888888888888,
ADARB1,24,0.1728677565020671,0.5847403942676028,48,48,below_cohort_completeness,,,,,,0.3333333333333333,
ADAT1,61,-0.12084967204151638,0.597644510634576,11,10,tested,-0.27391353844375715,0.03221419436072441,-1.5793102673920427,0.11952292335575816,0.13544922255625105,0.8472222222222222,5976.0
ADAT2,30,0.2701949580905668,0.28306298590066215,42,42,below_cohort_completeness,,,,,,0.4166666666666667,
ADAT3,60,0.1254765838884262,0.26482600337806034,12,12,tested,0.057064772968040814,0.1938883948088116,3.6700982044056545,0.0005230741089652227,0.0007153742356267454,0.8333333333333334,5900.0
ADCK1,72,-0.6602789295903873,0.37761624461736004,0,0,tested,-0.7490143967289914,-0.5715434624517831,-14.836894818263662,1.896652434401377e-23,9.785803143285515e-23,1.0,1935.0
ADCK2,9,0.5174470248796555,0.49861900141212556,63,63,below_cohort_completeness,,,,,,0.125,
ADCK5,65,-0.06558459819678421,0.4560211981241899,7,7,tested,-0.17858111839392576,0.04741192200035735,-1.1595073587721056,0.2505571342712715,0.27455607611167626,0.9027777777777778,6917.0
ADCY3,9,0.18496364921054564,0.5122487205742794,63,63,below_cohort_completeness,,,,,,0.125,
ADCY5,14,0.5978065080093362,0.523067192729238,58,58,below_cohort_completeness,,,,,,0.19444444444444445,
ADCY6,72,-0.12094619996129749,0.32300854146244823,0,0,tested,-0.19684948596922114,-0.045042913953373856,-3.1771993804561376,0.0022020588158069726,0.00288099117974486,1.0,5974.0
ADCY9,72,-0.46950014493246134,0.5450999015251261,0,0,tested,-0.5975923419407028,-0.3414079479242199,-7.308460015955608,3.181762452929494e-10,6.300937987679898e-10,1.0,2743.0
ADD1,68,-0.8139871490728927,0.35456392427353806,4,4,tested,-0.8998099024955577,-0.7281643956502277,-18.93117017135521,1.3567139177114482e-28,1.3014005878132234e-27,0.9444444444444444,1424.0
ADD1.1,72,-0.6546567062362971,0.32588398108924843,0,0,tested,-0.7312356874298755,-0.5780777250427187,-17.045779106355994,8.416671310814917e-27,6.219070709844343e-26,1.0,1953.0
ADD2,68,1.2433985708417103,0.9624281919705182,4,4,tested,1.0104413189843997,1.476355822699021,10.653602388404389,4.634066430430933e-16,1.3040800499891943e-15,0.9444444444444444,584.0
ADD3,72,-0.6555784842653515,0.292013815411554,0,0,tested,-0.7241983667275773,-0.5869586018031256,-19.049673708240036,1.2738527267038175e-29,1.4450154733623304e-28,1.0,1948.0
ADD3.1,72,-1.4846615452413052,0.6702214110082293,0,0,tested,-1.6421558555095863,-1.3271672349730241,-18.79643167163697,2.821139479277774e-29,3.0335724120297985e-28,1.0,319.0
ADGRA2,27,0.4099116198027588,0.47129348006193883,45,45,below_cohort_completeness,,,,,,0.375,
ADGRE2,39,1.0914598943811435,0.5807127160370572,33,33,below_cohort_completeness,,,,,,0.5416666666666666,
ADGRE5,72,0.24159653667042782,0.49631893076156974,0,0,tested,0.12496730580805476,0.3582257675328009,4.130438042217149,9.752143762597949e-05,0.0001393855649759785,1.0,4446.0
ADGRF1,68,-1.1356326585021141,0.8663520681935206,4,4,tested,-1.3453345340613063,-0.9259307829429219,-10.80930853589027,2.493679682314392e-16,7.152455897920268e-16,0.9444444444444444,734.0
ADGRF5,72,0.189209115978605,0.45684681972053515,0,0,tested,0.08185537647048298,0.29656285548672706,3.514290826477731,0.000771923903753874,0.0010443600068593484,1.0,5032.0
ADGRG1,72,-0.10351588339843859,0.5323403908048752,0,0,tested,-0.22860974238399046,0.021577975587113274,-1.6499995350917838,0.10336052745399411,0.11772955566602582,1.0,6292.0
ADGRG5,5,0.29128605379077993,0.8787589600145549,67,67,below_cohort_completeness,,,,,,0.06944444444444445,
ADGRG6,37,0.4557606304212262,0.4312617701118366,35,35,below_cohort_completeness,,,,,,0.5138888888888888,
ADGRL1,4,-0.22610013048337496,0.2713123861008116,68,68,below_cohort_completeness,,,,,,0.05555555555555555,
ADGRL2,72,-0.11177607058950272,0.285885634224083,0,0,tested,-0.17895590107268494,-0.044596240106320476,-3.3175903099603365,0.0014341143455630346,0.00190004226668279,1.0,6133.0
ADGRL4,72,0.4247495821921656,0.6003503686002454,0,0,tested,0.28367416193698813,0.565825002447343,6.003360549097402,7.427804556872963e-08,1.2840424533388033e-07,1.0,3010.0
ADGRV1,27,-0.11485238619268082,1.0283644845908015,45,45,below_cohort_completeness,,,,,,0.375,
ADH1A,72,-1.3056274343588858,0.7181694984799182,0,0,tested,-1.4743889927947194,-1.1368658759230523,-15.426185843188009,2.27773445497433e-24,1.287359529850053e-23,1.0,482.0
ADH1B,72,-1.6814380284649246,0.773585224451398,0,0,tested,-1.8632216440844656,-1.4996544128453837,-18.44331346295799,8.652780967238322e-29,8.509096203923987e-28,1.0,181.0
ADH1C,72,-2.16152333975978,0.9070369157661702,0,0,tested,-2.3746665654015344,-1.948380114118026,-20.220934138444555,3.5300943352099313e-31,5.3442443187557874e-30,1.0,42.0
ADH4,38,-0.5470884776763034,0.8512397926469415,34,34,below_cohort_completeness,,,,,,0.5277777777777778,
ADH5,72,-0.6103076976473487,0.3252313699216191,0,0,tested,-0.6867333227349732,-0.5338820725597242,-15.92291832319104,3.9484169397765743e-25,2.410959062392762e-24,1.0,2104.0
ADH6,72,-2.089393389343476,0.7322218332643852,0,0,tested,-2.261457084563047,-1.917329694123905,-24.212731722316594,4.88622415047907e-36,2.328618302246061e-34,1.0,60.0
ADHFE1,72,-1.4079611633614633,0.6080941055189611,0,0,tested,-1.5508562725804378,-1.2650660541424887,-19.64654241291568,2.0112080295718978e-30,2.6511079329250515e-29,1.0,382.0
ADI1,72,-0.42848550521727796,0.3976108698342672,0,0,tested,-0.5219194789327943,-0.3350515315017616,-9.144166702652925,1.2720622953026095e-13,3.1027225094994604e-13,1.0,2984.0
ADIPOQ,72,1.0858492275831877,0.677058039197376,0,0,tested,0.9267483884521677,1.2449500667142077,13.608488035922976,1.814088323119242e-21,7.458227337622448e-21,1.0,797.0
ADIPOR1,38,-0.39048777342324764,0.46167468519718596,34,34,below_cohort_completeness,,,,,,0.5277777777777778,
ADIPOR2,4,-0.017304131839652265,0.4582735239144965,68,68,below_cohort_completeness,,,,,,0.05555555555555555,
ADIRF,72,0.3811325060780222,0.7534610659065754,0,0,tested,0.20407783587515851,0.5581871762808859,4.292214556633386,5.501607658547468e-05,7.980898429744472e-05,1.0,3297.0
ADK,72,-0.42123241606283135,0.2265000026676979,0,0,tested,-0.4744573072853454,-0.3680075248403173,-15.780465925589134,6.5058811074560845e-25,3.89000493240173e-24,1.0,3033.0
ADM,9,1.1509720890556765,0.8200971623428706,63,63,below_cohort_completeness,,,,,,0.125,
ADNP,72,0.02707189390390151,0.2183411261579399,0,0,tested,-0.02423575533355663,0.07837954314135964,1.052081397354214,0.2963297677936282,0.32195331846888997,1.0,7575.0
ADNP2,43,0.19749702501106328,0.3064940911583193,29,29,below_cohort_completeness,,,,,,0.5972222222222222,
ADO,72,-0.09632695723082799,0.17024174148102744,0,0,tested,-0.13633180520053306,-0.0563221092611229,-4.801180538433994,8.483743950728539e-06,1.2936023055503153e-05,1.0,6416.0
ADPGK,72,0.6149600281019336,0.24239912095292504,0,0,tested,0.5579990272489636,0.6719210289549037,21.526929849584498,7.67344994803491e-33,1.6436693053583287e-31,1.0,2091.0
ADPRH,72,0.5359523359738074,0.32543485616598156,0,0,tested,0.4594788939630311,0.6124257779845838,13.974244884201136,4.572623255931707e-22,1.999343523521931e-21,1.0,2423.0
ADPRHL2,72,0.5979300208880766,0.22096569532915888,0,0,tested,0.5460056281318599,0.6498544136442932,22.96105041002786,1.3892790295005692e-34,4.42262976426782e-33,1.0,2159.0
ADPRM,16,0.2226321063486566,0.28167040948239347,56,56,below_cohort_completeness,,,,,,0.2222222222222222,
ADRA2A,23,-1.1170349717753612,0.7457224676087002,49,49,below_cohort_completeness,,,,,,0.3194444444444444,
ADRM1,72,-0.043137018298332025,0.24751965946707205,0,0,tested,-0.10130128671071147,0.015027250114047416,-1.4787905683738976,0.1436193917198445,0.16143902036449792,1.0,7295.0
ADSL,72,0.30970194382104504,0.25443231037131364,0,0,tested,0.24991328208370278,0.3694906055583873,10.328515791233725,8.696432484551029e-16,2.414376671167666e-15,1.0,3847.0
ADSS,72,-0.16197345467442906,0.2093758800370992,0,0,tested,-0.21117437435804748,-0.11277253499081064,-6.5642247704295285,7.318377669140174e-09,1.3420358321323989e-08,1.0,5359.0
ADSSL1,72,1.5383351269824914,1.2002714183586338,0,0,tested,1.256285171453984,1.8203850825109988,10.87521222339166,9.049627355182067e-17,2.6786364835956036e-16,1.0,281.0
AEBP1,72,0.15181169056014127,0.8179736148685468,0,0,tested,-0.040402685428799795,0.3440260665490823,1.5748245259826037,0.11974272282967034,0.1356601335870256,1.0,5524.0
AEBP2,12,0.2181687463341917,0.3498021958245258,60,60,below_cohort_completeness,,,,,,0.16666666666666666,
AES,72,0.05339449875370444,0.28005278282189827,0,0,tested,-0.012414678847615178,0.11920367635502405,1.6177926932072104,0.11014174564365468,0.12525863024766942,1.0,7111.0
AFAP1,72,0.3501142625836365,0.4534489135295065,0,0,tested,0.24355899188466118,0.4566695332826118,6.551604695735779,7.714100570612666e-09,1.4126731695251117e-08,1.0,3522.0
AFAP1L1,72,0.8998357143437907,0.5054290333366377,0,0,tested,0.7810657143296604,1.018605714357921,15.106689017032673,7.147986245357185e-24,3.8637504174568306e-23,1.0,1188.0
AFAP1L2,27,-0.005130383334218828,0.517510950916842,45,45,below_cohort_completeness,,,,,,0.375,
AFAP1L2.1,23,-0.048110265413391584,0.6653018224701738,49,49,below_cohort_completeness,,,,,,0.3194444444444444,
AFDN,38,0.47187545348882576,0.5118440480002091,34,34,below_cohort_completeness,,,,,,0.5277777777777778,
AFDN.1,72,-0.047033177292931355,0.27305810137248104,0,0,tested,-0.11119868533620879,0.017132330750346078,-1.4615561349361645,0.1482748282254444,0.1664397862756417,1.0,7218.0
AFF1,71,0.09502221672673802,0.2984358220259481,1,1,tested,0.024383610132623565,0.16566082332085247,2.6828931744296516,0.009100270997798405,0.011384526656767374,0.9861111111111112,6432.0
AFF4,72,0.1784431398845672,0.17953861164873236,0,0,tested,0.1362536345305004,0.220632645238634,8.433507630022136,2.626188140327943e-12,5.924739294734245e-12,1.0,5151.0
AFG1L,72,-1.2086621784338736,0.4710328664161962,0,0,tested,-1.3193494754844288,-1.0979748813833183,-21.773085068228948,3.800965123419172e-33,8.527290558222286e-32,1.0,626.0
AFG3L2,72,-0.6257636541429358,0.484155557266411,0,0,tested,-0.7395346323626877,-0.5119926759231839,-10.967096420733148,6.204450892032459e-17,1.8611041893642243e-16,1.0,2058.0
AFM,72,0.18191523672091756,0.6985706638417564,0,0,tested,0.01775917863571594,0.3460712948061192,2.209657590470856,0.03035505839595765,0.03626756272378622,1.0,5114.0
AFMID,72,-1.2376128535485968,0.5043456905791879,0,0,tested,-1.3561282804954298,-1.119097426601764,-20.822014524748486,5.930953432078586e-32,1.0406949660557938e-30,1.0,591.0
AFTPH,72,-0.2599847475336345,0.2885908985889182,0,0,tested,-0.32780028397642214,-0.19216921109084684,-7.644190259013168,7.629787857019386e-11,1.5728259892611758e-10,1.0,4281.0
AGA,72,-0.20930044669656403,0.34213738611429545,0,0,tested,-0.2896987908228783,-0.12890210257024975,-5.190818817388405,1.9072398924372846e-06,3.027947044249754e-06,1.0,4788.0
AGAP1,72,-0.040478985802901275,0.252697204894687,0,0,tested,-0.09985991774260407,0.018901946136801517,-1.3592377661026012,0.17837306076101406,0.19856484193078192,1.0,7343.0
AGAP2,8,0.5045269944611764,0.4524107624855139,64,64,below_cohort_completeness,,,,,,0.1111111111111111,
AGAP3,72,0.10341717636064301,0.19747830503291502,0,0,tested,0.05701204973641123,0.1498223029848748,4.443646810737244,3.1875912601328276e-05,4.6959685401700736e-05,1.0,6295.0
AGFG1,72,-0.04975841269005201,0.17808379358550244,0,0,tested,-0.09160605255956264,-0.007910772820541381,-2.3708734181241424,0.020463651407426887,0.02485511211512836,1.0,7177.0
AGFG2,72,-0.3688624800246767,0.3548481049160233,0,0,tested,-0.45224769663493736,-0.28547726341441604,-8.820399173752227,5.042494661690098e-13,1.182307190837032e-12,1.0,3389.0
AGGF1,52,-0.14647456842408638,0.36595750209524147,20,20,below_cohort_completeness,,,,,,0.7222222222222222,
AGK,72,-0.33322929031152376,0.3560204983776303,0,0,tested,-0.41689000587864566,-0.24956857474440186,-7.94208283881435,2.1413718471032582e-11,4.572271701105419e-11,1.0,3642.0
