gene,n,mean_difference,sd_difference,tumor_nonfinite,normal_nonfinite,status,ci95_low,ci95_high,t,p,q
ART3,57,-1.1061286694208685,0.7305377809078857,15,15,tested,-1.2999664339332448,-0.9122909049084921,-11.431425638049085,2.876663817686505e-16,9.979795326019608e-16
ART4,7,0.04520654014398616,0.6078309681586611,65,65,insufficient_pairs,,,,,
ARV1,47,-0.6034188155013812,1.0650591308525115,24,25,tested,-0.9161318913550802,-0.29070573964768215,-3.8841326820505495,0.00032680171379280036,0.00048352773845792153
ARVCF,72,-0.6742217714435638,0.37580165730544757,0,0,tested,-0.7625308314689107,-0.5859127114182169,-15.223353404975192,4.700764008156767e-24,3.206170312293463e-23
AS3MT,72,-0.47435841779520416,0.4526534328824931,0,0,tested,-0.5807267597065051,-0.36799007588390314,-8.892155355145208,3.7147151038458847e-13,1.0430936646203683e-12
ASAH1,72,-0.32346186675018834,0.5184862361145557,0,0,tested,-0.445300158990984,-0.20162357450939267,-5.293611984340888,1.27663320857994e-06,2.2726155042020114e-06
ASAP1,72,0.6056717898795985,0.3109033529782918,0,0,tested,0.5326130837070336,0.6787304960521633,16.530203062576604,4.8323608748519263e-26,4.0368923111897903e-25
ASAP2,7,0.3334613769220575,0.43483959541049166,65,65,insufficient_pairs,,,,,
ASAP2.1,72,-0.7046834908359434,0.4195562843404863,0,0,tested,-0.8032743841371967,-0.6060925975346901,-14.251812981237814,1.6252671963166436e-22,9.243937517372384e-22
ASAP3,72,-0.4835388022004988,0.4896345189961717,0,0,tested,-0.598597273306097,-0.3684803310949005,-8.379643658386756,3.3052459713364796e-12,8.761303257706446e-12
ASB1,20,0.4992117028320009,0.4239171489602152,52,52,tested,0.30081236999016114,0.6976110356738406,5.26645975721327,4.399592456834259e-05,6.973319292167159e-05
ASB13,72,-0.17088365875133638,0.5429117905161968,0,0,tested,-0.29846167488071973,-0.04330564262195305,-2.6707762699089814,0.009376118835659655,0.012229667222851445
ASB6,40,0.1789364671351832,0.33151464211626663,32,32,tested,0.07291294097333055,0.28495999329703586,3.4137061880518282,0.0015075975350797766,0.00210050355082008
ASB9,72,-0.8430366481583809,0.501963182853144,0,0,tested,-0.9609922132373907,-0.725081083079371,-14.250852279163363,1.6310687947760867e-22,9.266428775757915e-22
ASCC1,72,0.3856636525896112,0.22178809710184547,0,0,tested,0.3335460048913332,0.43778130028788925,14.754915393573718,2.5560123050750927e-23,1.6067964571941355e-22
ASCC2,72,0.43747440868861437,0.19770063706360613,0,0,tested,0.39101703659855724,0.4839317807786715,18.776335306179316,3.0058029433735075e-29,3.9837808363099604e-28
ASCC3,72,0.5382689454737801,0.1927769755613939,0,0,tested,0.49296857711345893,0.5835693138341013,23.692473875881145,1.9318839659931705e-35,1.0147953838120147e-33
ASDURF,72,-0.08075494991944561,0.18451494338630914,0,0,tested,-0.12411383590176897,-0.03739606393712225,-3.713674675088043,0.0004034030973918846,0.0005929304535793697
ASF1A,72,0.08613495361719009,0.24154362051380074,0,0,tested,0.02937498551157941,0.14289492172280077,3.025868851531465,0.0034514056685385737,0.004677556811083008
ASF1B,19,0.13566591916554205,0.4966192347884954,53,53,insufficient_pairs,,,,,
ASGR1,4,0.44689656735402505,2.002800046302031,68,68,insufficient_pairs,,,,,
ASGR2,41,-0.6570874159536826,0.7827213602368908,31,31,tested,-0.9041447617090204,-0.4100300701983448,-5.375364175486116,3.556704999256243e-06,6.123978249105524e-06
ASH1L,11,-0.32407774055802685,0.8393752824387755,61,61,insufficient_pairs,,,,,
ASH2L,72,0.06186862333023097,0.20480463917415992,0,0,tested,0.013741892586198602,0.10999535407426334,2.563285086268818,0.012488333938191938,0.016117243941584734
ASL,72,-0.4491062888697069,0.46220931744986227,0,0,tested,-0.5577201535653026,-0.3404924241741112,-8.244734764380649,5.8804343909981354e-12,1.527664377133203e-11
ASMTL,72,-0.24459384914559726,0.2830021725528247,0,0,tested,-0.31109609935509547,-0.17809159893609905,-7.333680917311881,2.8587126902965995e-10,6.604067331739762e-10
ASNA1,72,-0.19585946567497045,0.21863040834459327,0,0,tested,-0.24723509289360251,-0.1444838384563384,-7.601516589772424,9.150910466269557e-11,2.1969630224475344e-10
ASNS,72,0.7443682210943317,0.41603257063674876,0,0,tested,0.6466053599183401,0.8421310822703232,15.181921435525494,5.454098661314156e-24,3.694866432745775e-23
ASNSD1,13,0.6215620687911307,0.3263324752808832,59,59,insufficient_pairs,,,,,
ASPA,72,-0.4392566917799019,0.5333497188992086,0,0,tested,-0.5645877312396083,-0.31392565232019554,-6.988316470780809,1.2336341707184438e-09,2.729228585406427e-09
ASPDH,72,-1.3442830335244949,0.5676481845296987,0,0,tested,-1.47767381727021,-1.2108922497787797,-20.09452350406229,5.161603518852543e-31,9.364623527061042e-30
ASPG,72,-0.11158748668950547,0.8760037638028677,0,0,tested,-0.3174382791388336,0.0942633057598227,-1.0808757468051593,0.2834101745407206,0.3145414027839657
ASPH,72,0.5307529602339679,0.36935889983022296,0,0,tested,0.44395787399119513,0.6175480464767407,12.192986847928562,4.401932688738304e-19,1.8666352775195015e-18
ASPHD2,7,-0.2940576662171569,0.5368009798279155,65,65,insufficient_pairs,,,,,
ASPM,23,0.01714392943015229,0.6735741943065007,49,49,tested,-0.27413139457090674,0.30841925343121135,0.12206435146943917,0.9039561987206883,0.9125055379580105
ASPN,72,-0.5182903614814811,0.826624265129052,0,0,tested,-0.7125375406214001,-0.32404318234156215,-5.320240085185014,1.1499913398496116e-06,2.0544628049699346e-06
ASPSCR1,72,-0.509521621425218,0.29594772869671127,0,0,tested,-0.5790659281886147,-0.4399773146618212,-14.608776837351284,4.359847503906508e-23,2.6623463181189283e-22
ASRGL1,72,-0.34711070860731225,0.5599805610627229,0,0,tested,-0.47869968917352057,-0.21552172804110392,-5.25970406000303,1.4578679084197829e-06,2.58241326362565e-06
ASS1,72,-1.7429310890933356,0.6628986146580587,0,0,tested,-1.8987046265819614,-1.5871575516047098,-22.30998885778896,8.380010102177168e-34,2.7748066453842744e-32
ASTE1,4,0.6586520909747763,0.715368562204355,68,68,insufficient_pairs,,,,,
ASTN2,72,-0.30999147175471387,0.335360174781025,0,0,tested,-0.3887972492949053,-0.23118569421452245,-7.843402584014588,3.262845604684424e-11,8.069048546166829e-11
ASXL2,22,0.21720079535973633,0.23816327057840692,50,50,tested,0.11160511681819815,0.3227964739012745,4.277578281182107,0.0003345596689055714,0.0004947143932394396
ASXL3,12,-0.21646104888738296,0.574085062984302,60,60,insufficient_pairs,,,,,
ATAD1,72,-0.5958808931619825,0.32705521388690667,0,0,tested,-0.6727351005697656,-0.5190266857541993,-15.459827054646547,2.0208421786450465e-24,1.4288308370927238e-23
ATAD2,37,0.45569038213674534,0.83700905240605,35,35,tested,0.1766176697802075,0.7347630944932833,3.3116205540558337,0.0021182553579060783,0.002917690280872005
ATAD2B,19,0.4315422990218316,0.27565144925797386,53,53,insufficient_pairs,,,,,
ATAD3A,72,-0.2785774620249347,0.39050344503005524,0,0,tested,-0.3703412727928975,-0.1868136512569719,-6.053232512765411,6.057477497436893e-08,1.1928296708887997e-07
ATAD3B,18,0.465056279895778,0.46486598358694775,53,54,insufficient_pairs,,,,,
ATAD5,8,0.3776587661006376,0.4093005685104658,64,64,insufficient_pairs,,,,,
ATE1,68,-0.44559290480383895,0.27605214353708196,4,4,tested,-0.5124117586822262,-0.3787740509254517,-13.310721583186906,1.7381188141012195e-20,8.194805480205609e-20
ATE1.1,72,-0.37215789447004577,0.2828372239038648,0,0,tested,-0.4386213836473374,-0.30569440529275416,-11.164953490336433,2.7605398555751507e-17,1.033837117244699e-16
ATF1,72,0.03365474600500816,0.25107492578161944,0,0,tested,-0.025344969032669883,0.09265446104268621,1.1373895204470135,0.2591993991095627,0.2892389691098034
ATF2,72,0.4299436895973847,0.2984000443248206,0,0,tested,0.3598231169134048,0.5000642622813647,12.225846646795034,3.864269715108157e-19,1.6435022489054742e-18
ATF3,11,0.3779388797757535,1.287567203298973,61,61,insufficient_pairs,,,,,
ATF6,28,0.14898830095829357,0.4093156223426849,44,44,tested,-0.009727728262326013,0.3077043301789132,1.92607352896818,0.06468463874546772,0.0772872431265068
ATF7,72,0.4027568280231125,0.31398744239162557,0,0,tested,0.3289733963688177,0.4765402596774073,10.884209206396825,8.720936555995184e-17,3.15760218211114e-16
ATF7IP,72,0.3565239053293209,0.1791467683342588,0,0,tested,0.31442647863990525,0.3986213320187365,16.886744212528235,1.4380271059356483e-26,1.2870406738494522e-25
ATG10,8,-0.09722268225308695,0.2224290895009162,64,64,insufficient_pairs,,,,,
ATG101,72,0.22138722923576734,0.2126732707926611,0,0,tested,0.17141146071234387,0.2713629977591908,8.832952658916671,4.779923590165836e-13,1.3358488406722517e-12
ATG12,72,-0.04356087647001221,0.3393228022617185,0,0,tested,-0.1232978258165223,0.03617607287649788,-1.0893057916909759,0.2797025782488595,0.31066710589735497
ATG13,4,0.1340956529807495,0.23972503381608423,68,68,insufficient_pairs,,,,,
ATG13.1,4,-0.021963004921100045,0.08706389258837441,68,68,insufficient_pairs,,,,,
ATG14,72,0.17283047278825334,0.29940275132232486,0,0,tested,0.10247427551159506,0.24318667006491163,4.898135321649804,5.8786949768826834e-06,9.956270544068865e-06
ATG16L1,20,-0.41572268646752536,0.4981123686611202,52,52,tested,-0.6488464510168797,-0.182598921918171,-3.7324276416940005,0.001411430965783888,0.001973917881197344
ATG16L2,8,-0.09027922750701162,0.25424022714586053,64,64,insufficient_pairs,,,,,
ATG2A,72,-0.13696713620001566,0.27843451995038065,0,0,tested,-0.20239604066980543,-0.07153823173022587,-4.174068250904754,8.366328797236953e-05,0.00012987680152046782
ATG2B,72,-0.274994461947722,0.24546395263769558,0,0,tested,-0.3326756629380693,-0.21731326095737463,-9.506102060647029,2.7445645712546278e-14,8.329164048214665e-14
ATG3,72,0.15042900478236995,0.19774390141376455,0,0,tested,0.10396146606845466,0.19689654349628524,6.45497749007312,1.153691479442816e-08,2.3870873609506643e-08
ATG4A,68,0.07614344642821955,0.3923086984566343,4,4,tested,-0.018815488726264665,0.17110238158270374,1.6005124207400803,0.11419008440023373,0.1328004076489562
ATG4B,72,-0.18050816091368213,0.22971363059737854,0,0,tested,-0.2344882176769129,-0.12652810415045135,-6.667704183316341,4.748496469866354e-09,1.009785186141779e-08
ATG4C,68,0.11037820264605108,0.23306333255187262,4,4,tested,0.053964857824109376,0.1667915474679928,3.905384714896824,0.00022130138613811473,0.0003322335488738149
ATG5,72,0.0867256779761587,0.20819185078960728,0,0,tested,0.03780299152503382,0.13564836442728356,3.534681003162716,0.000723047886690711,0.0010390059362887286
ATG7,72,0.2299243895583069,0.21638200861378035,0,0,tested,0.17907711037361645,0.28077166874299736,9.016337137735704,2.1899716902763545e-13,6.261608996449891e-13
ATG9A,72,0.439556128869394,0.3551351307578289,0,0,tested,0.35610346449300434,0.5230087932457836,10.50236124280041,4.222078126241647e-16,1.4462311314640641e-15
ATIC,72,0.27155008898298205,0.22702167590393188,0,0,tested,0.2182026105599151,0.324897567406049,10.149598724639741,1.834493123690248e-15,6.0306256585793774e-15
ATL1,72,0.215879695282953,0.41939409778994696,0,0,tested,0.11732691395259842,0.3144324766133076,4.367729462845693,4.195636339574584e-05,6.663735854828527e-05
ATL2,69,-0.3439608262179349,0.39929409701398555,3,3,tested,-0.4398817416516617,-0.24803991078420806,-7.155510758454416,7.437763584696227e-10,1.6712896314727268e-09
ATL3,72,0.4725071698624388,0.24267737937108996,0,0,tested,0.4154807814868897,0.5295335582379879,16.521343266596872,4.9811086813589547e-26,4.147341361002024e-25
ATM,72,0.3574212132755697,0.21727366865990685,0,0,tested,0.3063644042524528,0.40847802229868657,13.95852328756938,4.849964354362763e-22,2.6104985175601717e-21
ATN1,64,-0.05882678138450068,0.3945696352089036,8,8,tested,-0.15738734374519708,0.039733780976195725,-1.1927279980043075,0.23744879993742016,0.26630044821955473
ATOX1,72,-0.12466223478272068,0.41600854447437813,0,0,tested,-0.2224194500873497,-0.026905019478091666,-2.5427221457897833,0.013180764865279878,0.016967232986060177
ATP10D,13,-0.009649250654307683,0.2068948096700984,59,59,insufficient_pairs,,,,,
ATP11A,72,0.7600487286710822,0.507896465748197,0,0,tested,0.6406989104664116,0.8793985468757528,12.697917303688842,6.032979711516387e-20,2.735150720544234e-19
ATP11B,72,0.2625455180420269,0.2653334044149996,0,0,tested,0.2001952247910073,0.32489581129304657,8.396125618044831,3.0806356071091274e-12,8.185385870266387e-12
ATP11C,45,-0.1313495831954465,0.49747516288731314,27,27,tested,-0.28080766802153934,0.01810850163064634,-1.77118348061818,0.0834567443929394,0.09845050164542751
ATP13A1,72,-0.06736592995237232,0.2899721813903679,0,0,tested,-0.13550605194036436,0.0007741920356196946,-1.9712886523883382,0.052588985006317104,0.06339364250491163
ATP13A2,23,0.5451946150498389,0.36798504010205985,49,49,tested,0.3860659508443674,0.7043232792553105,7.105347327356541,3.986673604496862e-07,7.392034055427281e-07
ATP13A3,72,0.2536404398796788,0.38660575388897345,0,0,tested,0.1627925416263282,0.3444883381330295,5.566938615411281,4.3299233502775257e-07,7.997444950908398e-07
ATP1A1,72,-1.5086108091748966,0.5947501640824595,0,0,tested,-1.6483702458858254,-1.368851372463968,-21.523301670400087,7.753662126138544e-33,2.06346132921878e-31
ATP1A3,13,-0.8241915544010239,0.6280960704990786,59,59,insufficient_pairs,,,,,
ATP1B1,72,-1.7179826112002532,0.6199994994589731,0,0,tested,-1.8636753508384554,-1.572289871562051,-23.51222196921771,3.1276031984216483e-35,1.5086174466232882e-33
ATP1B2,8,0.21872815487612618,0.5292952269070245,64,64,insufficient_pairs,,,,,
ATP1B3,72,0.0031798934304809565,0.4022188313359872,0,0,tested,-0.09133689815169305,0.09769668501265497,0.06708360821421715,0.9467036947398006,0.9512546989809133
ATP23,72,-0.8502444777258926,0.427626931963058,0,0,tested,-0.9507318802401582,-0.749757075211627,-16.87116290191931,1.515759196849514e-26,1.3481925551410614e-25
ATP2A2,72,0.2452745102921226,0.3959862818447909,0,0,tested,0.15222229603798748,0.33832672454625773,5.255796296935816,1.4803123795801565e-06,2.619395785595716e-06
ATP2A3,72,0.4971837306314517,0.4485121352195775,0,0,tested,0.39178854596091295,0.6025789153019905,9.406086296942977,4.189874658796436e-14,1.2570876929337511e-13
ATP2B1,72,-0.4316007661198779,0.3849593147140515,0,0,tested,-0.5220617701350052,-0.3411397621047506,-9.513353234703326,2.661726957182198e-14,8.087554985284371e-14
ATP2B2,31,0.37110467914316103,0.743360212055493,41,41,tested,0.09843795202263184,0.6437714062636902,2.7795722368558984,0.009305881519367237,0.012142789606426257
ATP2B3,7,-0.14225102883874272,0.8766365422101877,65,65,insufficient_pairs,,,,,
ATP2B4,72,0.775383704594181,0.26960310982190544,0,0,tested,0.7120300797618891,0.8387373294264729,24.403831657681156,2.9662748682402745e-36,1.9451395917029198e-34
ATP2C1,72,-0.10956287159008722,0.3052597878140745,0,0,tested,-0.18129540496603033,-0.03783033821414411,-3.045510187465954,0.003258365253111527,0.0044272993749279455
ATP5F1A,72,-1.0619612916186703,0.44039882176610395,0,0,tested,-1.1654499410974686,-0.958472642139872,-20.461090998831065,1.7231599206996023e-31,3.4439170287607785e-30
ATP5F1B,72,-0.782305727598616,0.3512132322792549,0,0,tested,-0.8648367910149647,-0.6997746641822674,-18.90043884814297,2.0334311082511377e-29,2.7832761676785353e-28
ATP5F1C,72,-1.1553684054441336,0.46772078776331016,0,0,tested,-1.2652774021682254,-1.0454594087200417,-20.960423969994554,3.9539307827713476e-32,8.874672828533542e-31
ATP5F1D,72,-0.9618806265395408,0.44974426402962614,0,0,tested,-1.0675653472856406,-0.856195905793441,-18.1477084143073,2.2354714544929884e-28,2.563255440334646e-27
ATP5F1E,72,-0.994938696952825,0.5876595691258947,0,0,tested,-1.1330319255365082,-0.8568454683691419,-14.366029649309414,1.0648995197105189e-22,6.182949584059974e-22
ATP5IF1,72,-1.1217356819589603,0.6237094803140477,0,0,tested,-1.2683002243570887,-0.975171139560832,-15.260699395097504,4.112077900721698e-24,2.816141814193911e-23
ATP5MC2,64,-0.3798792765876487,1.0269750459298859,4,4,tested,-0.6364100103924976,-0.12334854278279983,-2.9592094031354605,0.0043411325594791186,0.0058337239444487005
ATP5MD,72,-0.8733718563455758,0.5475558901221406,0,0,tested,-1.0020411823797786,-0.744702530311373,-13.53433700399093,2.4037757591115306e-21,1.2113049819771967e-20
ATP5ME,72,-0.5444887357123556,0.44183485448601884,0,0,tested,-0.6483148363364484,-0.44066263508826276,-10.45671268509885,5.10285375576387e-16,1.7378456120698884e-15
ATP5MF,65,-0.5840196349335043,0.49945950874682854,7,7,tested,-0.7077796414856463,-0.46025962838136225,-9.427224318373803,1.0221835517833587e-13,2.985609192152093e-13
ATP5MF.PTCD1,72,-0.570431328798743,0.3592227671836416,0,0,tested,-0.6548445406433827,-0.4860181169541034,-13.474286074589733,3.020702121771017e-21,1.5115563285650184e-20
ATP5MG,72,-0.8540129489305845,0.5240737229634451,0,0,tested,-0.9771642362099529,-0.7308616616512162,-13.82732972747176,7.93734364903021e-22,4.184727736769316e-21
ATP5MPL,72,-0.9236827142866795,0.8052947504328424,0,0,tested,-1.1129177032007098,-0.7344477253726491,-9.732719264629695,1.0548945214806014e-14,3.311563433671738e-14
ATP5PB,72,-0.7465163105268735,0.46192146561671055,0,0,tested,-0.8550625333578897,-0.6379700876958573,-13.713155626621353,1.2207696142571781e-21,6.303644642224533e-21
ATP5PD,72,-0.7910451165994461,0.4733380377493862,0,0,tested,-0.9022741023564617,-0.6798161308424305,-14.180648624773156,2.1168777718817984e-22,1.1898394781675115e-21
ATP5PF,72,-1.055410376786648,0.3892522256592524,0,0,tested,-1.1468801654172063,-0.9639405881560897,-23.00681517532381,1.226216462362136e-34,5.021481537501759e-33
ATP5PO,72,-0.8917437082475153,0.3754244044625901,0,0,tested,-0.9799641182009505,-0.80352329829408,-20.155046364177082,4.302248158728075e-31,7.934642605977716e-30
ATP5S,72,-0.9061450224031932,0.458012878783266,0,0,tested,-1.0137727723574164,-0.79851727244897,-16.787509341184332,2.0118623449992948e-26,1.7567462930703156e-25
ATP6AP1,72,0.10302521127241832,0.3770726650289059,0,0,tested,0.014417479074765566,0.19163294347007107,2.3183804803772494,0.023313095152558357,0.029252161538971734
ATP6AP2,72,0.40732058127215104,0.39253501812869357,0,0,tested,0.3150793742308458,0.49956178831345627,8.804895313771668,5.386807038038131e-13,1.4979444293968005e-12
ATP6V0A1,45,-0.4411984936424667,0.5695979455041217,22,25,tested,-0.6123246611516714,-0.27007232613326204,-5.196032558449207,5.033625775880509e-06,8.559723289730364e-06
ATP6V0A1.1,72,-0.40154953306889185,0.5436881351469364,0,0,tested,-0.5293099812425826,-0.27378908489520115,-6.26693972797994,2.515301205604809e-08,5.0899590552305465e-08
ATP6V0A2,72,0.2673465217785104,0.2832922231031097,0,0,tested,0.20077611303123682,0.33391693052578403,8.007669384164465,1.618404803175781e-11,4.086950765230961e-11
ATP6V0A4,72,-1.5264337247487356,0.8690708581457446,0,0,tested,-1.7306553642395197,-1.3222120852579515,-14.903525451601258,1.4891791358607494e-23,9.608317858579357e-23
ATP6V0C,72,-0.41442030408311564,0.7142841364523542,0,0,tested,-0.5822688472039754,-0.2465717609622558,-4.923072917183999,5.346694691143067e-06,9.075179806502858e-06
ATP6V0D1,72,-0.8826984161454106,0.4797614399486034,0,0,tested,-0.9954368274181219,-0.7699600048726992,-15.611809966200978,1.1790042764552931e-24,8.565495949077447e-24
ATP6V0D2,72,-1.1504341631181936,0.7951985627149767,0,0,tested,-1.3372966642321515,-0.9635716620042356,-12.27587427128368,3.1698635565048445e-19,1.3602754945429045e-18
ATP6V1A,72,-0.9774336363493288,0.44470067400191354,0,0,tested,-1.0819331715438425,-0.8729341011548151,-18.65029651165662,4.4782626139445306e-29,5.723618956140825e-28
ATP6V1B1,72,-1.2745853090683255,0.7203083368331402,0,0,tested,-1.443849469876574,-1.1053211482600769,-15.014701940650898,9.959291167724566e-24,6.556533352085339e-23
ATP6V1B2,72,-0.7330026762070871,0.44966609288495507,0,0,tested,-0.8386690276347637,-0.6273363247794106,-13.831894497053643,7.802170391060279e-22,4.1177893494743705e-21
ATP6V1C1,72,-0.8749588970308031,0.4660501869226226,0,0,tested,-0.9844753218035722,-0.765442472258034,-15.930199451743666,3.849170848850379e-25,2.9212353348347844e-24
ATP6V1C2,27,-0.2029652689329403,0.48991738761373826,45,45,tested,-0.3967701327668792,-0.009160405099001429,-2.1526863519338924,0.04079939413079195,0.04980415151651486
ATP6V1C2.1,19,-1.2996200251287156,0.4391405310422084,53,53,insufficient_pairs,,,,,
ATP6V1D,72,-1.0249462860418832,0.4702310490341442,0,0,tested,-1.1354451652450328,-0.9144474068387336,-18.495073110143963,7.335441489587805e-29,9.097216868360254e-28
ATP6V1E1,72,-1.058440886001432,0.47586677212982575,0,0,tested,-1.1702640952054424,-0.9466176767974217,-18.87328399821596,2.214643330454245e-29,3.0026373695199246e-28
ATP6V1F,72,-0.9812187049065209,0.46996112472804435,0,0,tested,-1.0916541550074133,-0.8707832548056285,-17.7161819621055,9.099707267909097e-28,9.480515370605604e-27
ATP6V1G1,72,-1.1463000385912927,0.5452466363824425,0,0,tested,-1.2744267166005374,-1.018173360582048,-17.83904332043461,6.088158022332352e-28,6.511992477405169e-27
ATP6V1G2,72,-1.6206892491253246,0.6875389994312749,0,0,tested,-1.7822529931648943,-1.459125505085755,-20.00178071412287,6.828171086398287e-31,1.2125139913244957e-29
ATP6V1G3,72,-1.8490003072955519,0.7765762048719168,0,0,tested,-2.031486768856178,-1.6665138457349258,-20.203152981031685,3.7234977122549066e-31,6.969748609524903e-30
ATP6V1H,72,-1.1188294537696992,0.46307759126888676,0,0,tested,-1.2276473528097744,-1.010011554729624,-20.501062681543313,1.5301692310437828e-31,3.088971407457198e-30
ATP7A,72,0.0277150427858276,0.2549964134319795,0,0,tested,-0.03220617667199416,0.08763626224364936,0.922248015851171,0.35952261289802606,0.3931005204016887
ATP7B,20,-0.29709997900780916,0.6605209481562894,52,52,tested,-0.6062332984870975,0.012033340471479137,-2.011550885795767,0.05866931020222292,0.07035969271562306
ATP8B1,47,-0.37652750520980804,0.5060212478668017,25,25,tested,-0.5251009095250164,-0.22795410089459966,-5.101253226324257,6.253149902147556e-06,1.0570826110909254e-05
ATP9A,72,-0.08808769563811655,0.580215165205148,0,0,tested,-0.22443157506404487,0.04825618378781177,-1.2882270714751642,0.2018494130786553,0.22841813235034386
ATP9B,72,0.019704877356450323,0.24288561921524082,0,0,tested,-0.03737044498343688,0.07678019969633754,0.6883957533367688,0.4934467858429363,0.5269559981226375
ATPAF1,72,-0.9032226853470691,0.43530630140397425,0,0,tested,-1.0055146512093975,-0.8009307194847406,-17.606220273050376,1.3058656936956145e-27,1.3180835517955837e-26
ATPAF2,72,-0.7587279373789492,0.4599525264955292,0,0,tested,-0.8668114821997475,-0.6506443925581509,-13.997140279255806,4.1970847026744124e-22,2.282349638045115e-21
ATR,64,-0.15447015326827718,0.3991114524654879,8,8,tested,-0.25416522782404266,-0.05477507871251168,-3.096281047593032,0.0029240306125543633,0.00398651979015599
ATRAID,72,0.0853923911702261,0.3525629671194537,0,0,tested,0.0025441556161171774,0.168240626724335,2.0551746322605555,0.043542175532382724,0.053003961067264724
ATRIP,29,-0.02413623517197614,0.3406573772025218,43,43,tested,-0.15371537143952352,0.10544290109557125,-0.38154935992352174,0.7056758509582505,0.7308691213899209
ATRN,72,0.2875613219603399,0.6858857065631989,0,0,tested,0.1263860826979265,0.4487365612227533,3.557500478334669,0.000671833203750322,0.0009686021746266678
ATRX,64,0.09340303464292958,0.3318122724513422,8,8,tested,0.010518795074747692,0.17628727421111146,2.251948885504262,0.027819953408442413,0.034621383347420334
ATXN1,66,0.4546368546307861,0.5362325743952558,3,6,tested,0.32281443470866006,0.5864592745529122,6.887845766081607,2.7363308139522775e-09,5.912902661292958e-09
ATXN10,72,0.027776751253294613,0.18358234265898424,0,0,tested,-0.01536298430217983,0.07091648680876905,1.2838574049806863,0.20336589571595753,0.229952668964071
ATXN1L,72,-0.03915125668360154,0.21020345782215705,0,0,tested,-0.08854664761255807,0.010244134245354995,-1.5804184791120979,0.11845610239314155,0.137602185401226
ATXN2,72,-0.205231997549025,0.2568051469908042,0,0,tested,-0.26557824855556683,-0.14488574654248315,-6.781216290275039,2.950168544372979e-09,6.359914268520433e-09
ATXN2L,72,0.24011764883793857,0.20846740487588258,0,0,tested,0.19113021035107336,0.2891050873248038,9.77354620269574,8.882959968102956e-15,2.8026018037728607e-14
ATXN3,72,0.10282948779442623,0.23720415897864985,0,0,tested,0.04708924315659646,0.158569732432256,3.678422592847843,0.00045312465387691036,0.0006630012618268984
ATXN7,42,-0.0761283338182647,0.37310557380913073,30,30,tested,-0.19239621548072544,0.04013954784419603,-1.3223281181277644,0.1933884671183498,0.21921438149343617
ATXN7L2,1,-0.2374370652992,,71,71,insufficient_pairs,,,,,
ATXN7L3,29,0.10113120864119347,0.4431739141841174,43,43,tested,-0.06744313279203522,0.26970555007442215,1.228881502829775,0.2293445597443714,0.2578166910829443
ATXN7L3B,72,-0.03800995460866216,0.2732562017304659,0,0,tested,-0.10222201395384113,0.02620210473651681,-1.180303165432514,0.24181895092550562,0.2708685424400578
AUH,72,-1.49891324472788,0.5774498754269753,0,0,tested,-1.6346073129135943,-1.3632191765421655,-22.025635779529047,1.8600483810717627e-33,5.621043797377408e-32
AUP1,72,0.3402259795483097,0.31254759953887434,0,0,tested,0.26678089437663116,0.4136710647199882,9.23671521250725,8.588276941772117e-14,2.5231678640351287e-13
AURKA,15,0.1137486288762128,0.3367276146131184,57,57,insufficient_pairs,,,,,
AURKAIP1,64,-0.16146670840853375,0.4713258788662216,8,8,tested,-0.27920040996823253,-0.04373300684883495,-2.7406381130090844,0.007968834512165707,0.010460724409336456
AURKB,19,0.34617011458667407,0.4047017345080071,53,53,insufficient_pairs,,,,,
AURKB.1,7,0.14831665271734457,1.0433998022203426,65,65,insufficient_pairs,,,,,
AUTS2,49,0.23468616551759983,0.521593860445072,23,23,tested,0.08486691620699055,0.3845054148282091,3.149583005485163,0.002812483730403179,0.00384122641806903
AVEN,72,0.2984932300163168,0.22771225291450997,0,0,tested,0.2449834739515903,0.35200298608104325,11.12280526223879,3.27919821347873e-17,1.2221469418956945e-16
AVL9,72,0.14013636026528864,0.2890308634854884,0,0,tested,0.07221743714044418,0.2080552833901331,4.114081220507241,0.00010326691600706573,0.00015915160803362373
AVPR1B,1,0.6002482989308039,,71,71,insufficient_pairs,,,,,
AXIN1,7,-0.12946251584514193,0.3906336090152598,65,65,insufficient_pairs,,,,,
AXL,28,0.39952686540139276,0.38227828881785564,44,44,tested,0.25129481964862566,0.5477589111541599,5.530257714661446,7.355435866612626e-06,1.2361321281360883e-05
AZGP1,72,-0.41821826575237225,0.632973175632059,0,0,tested,-0.5669596698273767,-0.2694768616773678,-5.606398181425913,3.698387216563198e-07,6.870194212882533e-07
AZI2,72,-0.2942650900118615,0.2793685845457902,0,0,tested,-0.35991348890063557,-0.22861669112308747,-8.937733966852038,3.059608426430856e-13,8.659252846933929e-13
AZU1,72,0.4805872194164291,0.682335882381805,0,0,tested,0.32024614794071965,0.6409282908921385,5.976408227831565,8.291647296977075e-08,1.616597305296755e-07
B2M,72,0.7295362460457061,0.4803798174194932,0,0,tested,0.6166525231913836,0.8424199689000286,12.886303911885289,2.897208308030732e-20,1.346349743143693e-19
B3GALNT1,13,0.20932402057372296,0.34141909400974674,59,59,insufficient_pairs,,,,,
B3GALT5,15,0.35396261588298744,0.4891438191780053,57,56,insufficient_pairs,,,,,
