gene,n,mean_difference,sd_difference,tumor_nonfinite,normal_nonfinite,status,ci95_low,ci95_high,t,p,q
BPIFB4,72,0.0036777487074174725,0.039696859810778334,0,0,tested,-0.005650556018494092,0.013006053433329036,0.7861259745715786,0.43440956519343493,0.4694355747130396
BPIFB6,72,0.003460134999735329,0.02620431863400916,0,0,tested,-0.0026975779911181737,0.009617847990588832,1.1204343633457479,0.26630439638892794,0.29991578401655206
BPIFC,72,-0.025041178346741706,0.03535556433487488,0,0,tested,-0.03334932864992351,-0.016733028043559903,-6.009844509963061,7.233640406109539e-08,1.4277317035724817e-07
BPNT1,72,-0.24038872739694397,0.3557312651340161,0,0,tested,-0.3239814764839423,-0.15679597830994563,-5.734008199672166,2.215701083186536e-07,4.235604312535637e-07
BPTF,72,0.03542660692381044,0.23522376563756536,0,0,tested,-0.01984826809408314,0.09070148194170402,1.277952196149491,0.20542872228625692,0.2353857881454158
BPY2,72,0.0005087199583267571,0.010409701530737657,0,0,tested,-0.0019374399759193113,0.002954879892572825,0.4146739437578827,0.6796308860056497,0.7072669273969696
BPY2B,72,-8.5776026962097e-06,0.0049944539783746186,0,0,tested,-0.001182216748762113,0.0011650615433696936,-0.014572838734506294,0.9884138411875241,0.989755034395741
BPY2C,72,-0.012849438907600713,0.02729875827399829,0,0,tested,-0.019264332605306085,-0.0064345452098953405,-3.9939950212289115,0.00015663264168085933,0.0002449317172336793
BRAF,72,-0.007185122527964315,0.34567503733304183,0,0,tested,-0.08841477393499952,0.0740445288790709,-0.1763731243902866,0.8605029375360745,0.8763101626632636
BRAP,72,0.22363704436472132,0.18311737392486196,0,0,tested,0.1806065711050705,0.26666751762437213,10.362879318684314,7.537317887167612e-16,2.569417347158339e-15
BRAT1,72,0.3468671716842492,0.32992061456502464,0,0,tested,0.2693396281280974,0.42439471524040095,8.921132603695117,3.2836152392615285e-13,9.324663048769111e-13
BRCA1,72,0.7603819331734408,0.4187942892002302,0,0,tested,0.6619700999515454,0.8587937663953362,15.406262265862262,2.445183132635036e-24,1.7387867339960808e-23
BRCA2,72,1.1657262737572973,0.3457607550677238,0,0,tested,1.0844764796701272,1.2469760678444675,28.60797616038259,1.0441752300049398e-40,7.253476651647304e-39
BRCC3,72,0.4053622140226655,0.46424760336758286,0,0,tested,0.29626937561857836,0.5144550524267526,7.409004202749129,2.075903197902865e-10,4.891969179343535e-10
BRD1,72,-0.16288309422419156,0.2901921051291883,0,0,tested,-0.23107489575716417,-0.09469129269121897,-4.762737721564095,9.80317873664708e-06,1.6793463394355335e-05
BRD2,72,-0.05755970976886863,0.28511538219220095,0,0,tested,-0.12455853989828491,0.00943912036054765,-1.713026948784943,0.09107147373634185,0.10979040595299183
BRD3,72,-0.4329013267314803,0.31057389474512875,0,0,tested,-0.5058826140147915,-0.3599200394481691,-11.827425378466744,1.8913759260710105e-18,7.893879111993035e-18
BRD4,72,-0.4876952581998551,0.34155119988554167,0,0,tested,-0.5679558553155994,-0.40743466108411075,-12.115991664191128,5.976232874947614e-19,2.602795879915916e-18
BRD7,72,0.1149771974834875,0.21116405928595228,0,0,tested,0.06535607627719539,0.16459831868977962,4.620170096974874,1.6680157801669666e-05,2.809826369584946e-05
BRD8,72,0.04875381822864332,0.32769097101651834,0,0,tested,-0.028249784780327344,0.12575742123761396,1.262439012143751,0.2109217533441025,0.24106973251416178
BRD9,72,0.14839449024828222,0.28044856943629165,0,0,tested,0.08249230735225928,0.21429667314430517,4.489839283809991,2.6938009716287452e-05,4.468908172702896e-05
BRDT,72,0.008165088575409108,0.024727795537884806,0,0,tested,0.002354341501788048,0.013975835649030169,2.801829783078733,0.006544099774227826,0.008942584060865405
BRE,72,0.14618451357175394,0.2761574337328883,0,0,tested,0.08129069812979134,0.21107832901371654,4.491701394546978,2.675538535965455e-05,4.439386148462752e-05
BRF1,72,-0.19878636145975495,0.37054816938519247,0,0,tested,-0.28586091234690725,-0.11171181057260264,-4.552061917201633,2.1445322312726376e-05,3.587111222523681e-05
BRF2,72,0.21801429856225937,0.3845234955999997,0,0,tested,0.12765570701805878,0.30837289010645996,4.810922318339674,8.177930537125864e-06,1.4077797316987896e-05
BRI3,72,0.09747763004156698,0.4214907468632672,0,0,tested,-0.0015678396664693395,0.1965230997496033,1.9623802533082608,0.0536379458231158,0.0664489894994167
BRI3BP,72,-0.040755188178855394,0.37469552547308727,0,0,tested,-0.12880431996684366,0.04729394360913287,-0.9229339974663463,0.35916746877733896,0.39379400442836304
BRICD5,72,-0.35071097550682695,0.3478350957556548,0,0,tested,-0.4324482157581172,-0.2689737352555367,-8.555437172733132,1.5606474711779722e-12,4.223699354461876e-12
BRINP1,72,-0.4586359633103441,0.8421577298693382,0,0,tested,-0.6565333277101876,-0.26073859891050066,-4.621052635397673,1.6625744070778815e-05,2.8014047275663195e-05
BRINP2,72,0.03357242982692246,0.3011434024473678,0,0,tested,-0.0371928004108642,0.10433766006470913,0.9459663110105985,0.3473741141376651,0.38194279983391366
BRINP3,72,-0.9559126176641638,0.3388017900206836,0,0,tested,-1.0355271351363777,-0.8762981001919499,-23.94080482741895,9.994214127158993e-36,3.0900810020801345e-34
BRIP1,72,0.815753670832397,0.40888805483073914,0,0,tested,0.7196696885620728,0.9118376531027212,16.92859291755595,1.2486021694377433e-26,1.1475191035214445e-25
BRIX1,72,0.44531093779706793,0.3172597689121798,0,0,tested,0.3707585471094411,0.5198633284846947,11.910078038542972,1.3584187508813188e-18,5.74129135430005e-18
BRK1,72,-0.2896054564516955,0.32364435919125706,0,0,tested,-0.36565815230091986,-0.21355276060247114,-7.592852202485767,9.494908090484635e-11,2.277316818120148e-10
BRMS1,72,0.19678491890934374,0.24277212355763775,0,0,tested,0.13973626674146095,0.25383357107722654,6.877953624506942,1.9642782700663652e-09,4.329517944280971e-09
BRMS1L,72,-0.5021857400403996,0.3364023203959104,0,0,tested,-0.5812364097939995,-0.4231350702867998,-12.666937913383126,6.809238991597995e-20,3.207274694704877e-19
BROX,72,0.3604915703227325,0.28799498049185757,0,0,tested,0.2928160677674504,0.4281670728780146,10.621269863819652,2.5797299360695795e-16,9.089042937625171e-16
BRPF1,72,-0.23106238786432304,0.24379521121020145,0,0,tested,-0.2883514538440268,-0.1737733218846193,-8.042116029677727,1.3970425686426593e-11,3.5514390966230174e-11
BRPF3,72,-1.0539628742449445,0.4849584575691322,0,0,tested,-1.1679225247859837,-0.9400032237039054,-18.441108524630074,8.713934795400122e-29,1.0072672956506583e-27
BRS3,72,0.04248031102130663,0.3269997404830888,0,0,tested,-0.03436086077566336,0.11932148281827662,1.102317057953739,0.2740464558246063,0.3080511561542261
BRSK1,72,0.05334763706986895,0.30248383061497935,0,0,tested,-0.017732578344837935,0.12442785248457583,1.4965087894724027,0.1389534265916546,0.1636036784297407
BRSK2,72,-0.18723479732553713,0.1771175690566502,0,0,tested,-0.22885538556220458,-0.14561420908886968,-8.969973711910889,2.6673894976391933e-13,7.617965049205356e-13
BRWD1,72,0.092696497514587,0.2639358300467055,0,0,tested,0.03067461813929239,0.1547183768898816,2.9801026396396795,0.003943178735550593,0.005495422431581246
BRWD3,72,0.3088779990223027,0.2354193137458475,0,0,tested,0.2535571724517844,0.36419882559282096,11.132972441018568,3.145741310941908e-17,1.1929850623765532e-16
BSCL2,72,-0.33478075185145667,0.3135941621811352,0,0,tested,-0.4084717671870902,-0.2610897365158231,-9.058551531638294,1.8301624850898995e-13,5.281611724690308e-13
BSDC1,72,0.10652188342161067,0.2490153212195438,0,0,tested,0.04800615172824498,0.16503761511497636,3.629769240380643,0.0005314143720543078,0.0007978051132692462
BSG,72,-0.17194766679073595,0.5103993319857313,0,0,tested,-0.29188562972683374,-0.052009703854638156,-2.8585937381360056,0.005581256167806206,0.007674832660604209
BSN,72,-0.3492450822975893,0.1447561116722499,0,0,tested,-0.38326110087068044,-0.3152290637244982,-20.471970113247043,1.668315677865864e-31,2.8248461811771505e-30
BSND,72,-2.964984272732748,0.5728061878875234,0,0,tested,-3.0995871278445213,-2.8303814176209743,-43.921882054230984,3.269659652761896e-53,1.3228208148354776e-50
BSPH1,72,0.004227566188854511,0.03486652700568114,0,0,tested,-0.0039656659759453134,0.012420798353654335,1.0288403153776382,0.30704698108817996,0.3424339205508353
BSPRY,72,-1.9053812303320754,0.869864483798707,0,0,tested,-2.109789362708302,-1.7009730979558484,-18.58645359787083,5.484201075024004e-29,6.5298737283394765e-28
BST1,72,-0.19549530573436547,0.7029368611237105,0,0,tested,-0.3606773698798363,-0.030313241588894646,-2.3598601357269646,0.021034380949792104,0.027290444443251696
BST2,72,1.6641859430461485,0.6083537259947909,0,0,tested,1.5212298260063244,1.8071420600859727,23.21196597046904,7.022899813714515e-35,1.9353686950403114e-33
BSX,72,0.0019466304887714957,0.03096707555745812,0,0,tested,-0.005330275509517672,0.009223536487060664,0.5333957802456928,0.5954255055852917,0.6268934615602629
BTAF1,72,0.45048206463834606,0.34449377991965396,0,0,tested,0.369529995114723,0.5314341341619692,11.095895761589091,3.6605746476302796e-17,1.3813420703451033e-16
BTBD1,72,0.14508407142003468,0.29956822945812406,0,0,tested,0.07468898868786258,0.21547915415220678,4.109511783495747,0.0001049293972622902,0.00016633868186264678
BTBD10,72,0.4668700311229489,0.2781141246761868,0,0,tested,0.4015164158514652,0.5322236463944326,14.24423726730964,1.6715878355372787e-22,9.849780815847956e-22
BTBD11,72,-1.0111430130602146,0.8943667942453009,0,0,tested,-1.2213089061113214,-0.8009771200091079,-9.593192670632723,1.8998077146240928e-14,5.864422677528754e-14
BTBD16,72,1.1125752224217134,0.7277956513075926,0,0,tested,0.9415516289699424,1.2835988158734843,12.971379803236001,2.0832783791538695e-20,1.0278551733163163e-19
BTBD17,72,0.018348216145038614,0.04153463885332287,0,0,tested,0.008588054516352722,0.028108377773724505,3.748432176232682,0.0003595028525658425,0.0005468319927637385
BTBD18,72,-0.19765734343729566,0.2739847004958316,0,0,tested,-0.2620405915996298,-0.13327409527496153,-6.121430035015687,4.579922039476342e-08,9.166110681048589e-08
BTBD19,72,0.4308588493699601,0.654757625724074,0,0,tested,0.2769983504921583,0.584719348247762,5.583682306016343,4.049928547269481e-07,7.615643920720845e-07
BTBD2,72,-0.026089345857634068,0.37139554816638415,0,0,tested,-0.1133630209960976,0.06118432928082946,-0.5960637965769987,0.5530282077298829,0.5861340711211038
BTBD3,72,0.36980637374633585,0.5005219941414756,0,0,tested,0.25218947141128284,0.48742327608138886,6.269277218490305,2.491131145467056e-08,5.093973409082274e-08
BTBD6,72,-0.06588050917711344,0.4104715549310202,0,0,tested,-0.16233659572821307,0.030575577373986196,-1.3618840349116428,0.17754007061669072,0.20561084370402424
BTBD7,72,-0.382447945728867,0.4039064902081324,0,0,tested,-0.47736131770323825,-0.2875345737544957,-8.03447953717387,1.4433483258493697e-11,3.662298961305813e-11
BTBD8,72,0.3232995288115116,0.3858740991705356,0,0,tested,0.23262356098792975,0.4139754966350934,7.109281177517021,7.399802998206438e-10,1.680287246368467e-09
BTBD9,72,-0.4989600875358086,0.2293275355085615,0,0,tested,-0.5528494164011948,-0.44507075867042245,-18.461876930160365,8.154828605192885e-29,9.4608948095023e-28
BTC,72,-1.0830295308562061,0.5611462820349271,0,0,tested,-1.2148924424211367,-0.9511666192912754,-16.376853237980654,8.178008549445394e-26,6.823380103892241e-25
BTD,72,-1.2580716762724105,0.549565736612128,0,0,tested,-1.3872132930772252,-1.1289300594675957,-19.424595550551285,3.977196715196543e-30,5.496104326995805e-29
BTF3,72,0.6075658113539896,0.38780018122786497,0,0,tested,0.5164372364364582,0.6986943862715209,13.293874299859969,6.016857240598092e-21,3.094685973220793e-20
BTF3L4,72,0.36981311272231837,0.28067258437162995,0,0,tested,0.30385828889726596,0.4357679365473708,11.180173953780214,2.5942508988931806e-17,9.915513737176649e-17
BTG1,72,0.9201650629230291,0.51432113991929,0,0,tested,0.7993055203039258,1.0410246055421324,15.180903259918681,5.474073022238209e-24,3.7864495641273023e-23
BTG2,72,-0.7245241911832987,1.029526318617039,0,0,tested,-0.9664510153498311,-0.48259736701676625,-5.971475923890151,8.460151231672815e-08,1.6620495471666348e-07
BTG3,72,-0.1870900547866433,0.7334986164462293,0,0,tested,-0.35945377934470424,-0.014726330228582413,-2.164300956527781,0.03380588073261694,0.042874596286981335
BTG4,72,0.012576300066831202,0.0624759975635245,0,0,tested,-0.0021048396028014744,0.027257439736463877,1.7080710813046838,0.09199221405340349,0.11078801382136091
BTK,72,1.6501152513433321,0.5427190792356237,0,0,tested,1.5225825201447438,1.7776479825419205,25.799152348376683,8.495372395461059e-38,3.6713524113566375e-36
BTLA,72,0.5554121772157474,0.6624984387599655,0,0,tested,0.39973267645292754,0.7110916779785673,7.113720314836261,7.262138307752268e-10,1.6496184436974002e-09
BTN1A1,72,0.04321596116173162,0.1702992998694337,0,0,tested,0.0031975876338552964,0.08323433468960795,2.153265401540714,0.03469560147814303,0.04392681683912975
BTN2A1,72,0.5778264283451533,0.31961604316109443,0,0,tested,0.5027203403546047,0.6529325163357019,15.340343311579899,3.093136008094525e-24,2.1807927769342748e-23
BTN2A2,72,1.2343616822044698,0.5187319309566003,0,0,tested,1.1124656545063332,1.3562577099026065,20.191365840480092,3.857580524360809e-31,6.169208887360874e-30
BTN3A1,72,1.93539976852742,0.6052611465000982,0,0,tested,1.793170372040635,2.077629165014205,27.13277021423461,3.283124434378557e-39,1.7785929093933976e-37
BTN3A2,72,2.0314203109609243,0.6156924551664333,0,0,tested,1.8867396771119538,2.1761009448098947,27.996401097991562,4.281369986609408e-40,2.643189944655126e-38
BTN3A3,72,1.4583773104397237,0.6724798475558933,0,0,tested,1.3003522936011707,1.6164023272782768,18.401654523718346,9.885167529979212e-29,1.1371231735181773e-27
BTNL2,72,0.031111557656302993,0.4160444319422007,0,0,tested,-0.066654090789821,0.12887720610242698,0.63452434508546,0.5277780263046009,0.5617205401422807
BTNL3,72,0.18629676661474887,0.19259146602882052,0,0,tested,0.14103999085741076,0.23155354237208697,8.207946678179608,6.8808768657695524e-12,1.780861216858691e-11
BTNL8,72,0.2579784011712267,0.2761902442542014,0,0,tested,0.19307687563475076,0.3228799267077027,7.925766271452059,2.2958337907307508e-11,5.748654138891918e-11
BTNL9,72,1.5029314392660087,1.092238835310192,0,0,tested,1.246267896159211,1.7595949823728063,11.675831087565827,3.477825214243289e-18,1.4178997952151832e-17
BTRC,72,-0.42490493975276383,0.1840426417171194,0,0,tested,-0.46815284028400217,-0.3816570392215255,-19.590231576048474,2.389827531012137e-30,3.414167580931314e-29
BUB1,72,1.4439232297343167,0.7104512422877626,0,0,tested,1.2769753725850905,1.610871086883543,17.245511243869966,4.313850862641409e-27,4.1512082061298784e-26
BUB1B,72,0.9720464644958202,0.5955742453198148,0,0,tested,0.8320933781879813,1.111999550803659,13.848966480496031,7.316891177221715e-22,4.065771061802189e-21
BUB3,72,0.33523261301260043,0.26780855095414485,0,0,tested,0.27230068883992886,0.398164537185272,10.62155423005966,2.5766965553106374e-16,9.08172103785575e-16
BUD13,72,0.3324062721879112,0.2690151306909743,0,0,tested,0.2691908156775457,0.39562172869827666,10.484766201928696,4.541857886254205e-16,1.5739644196669165e-15
BUD31,72,0.5164682464791348,0.36167722850893147,0,0,tested,0.4314782644997942,0.6014582284584754,12.11682142749785,5.956551392300573e-19,2.5948184358441097e-18
BVES,72,-0.09236923008402356,0.4257086026287794,0,0,tested,-0.19240584730494092,0.0076673871368938135,-1.841115971687756,0.06978234058078937,0.08539781221159158
BYSL,72,0.24715401216896973,0.34816521968102865,0,0,tested,0.16533919659842555,0.3289688277395139,6.023494644143415,6.841135752398754e-08,1.353070484001064e-07
BZW1,72,0.1978943600897025,0.3614727172372929,0,0,tested,0.11295243590311478,0.2828362842762902,4.645410974775421,1.5190260174579677e-05,2.5668070489614555e-05
BZW2,72,0.2268618678405337,0.5577499437676676,0,0,tested,0.09579705664072735,0.35792667904034003,3.4513437486138256,0.0009433244008797021,0.0013875851692370647
C10orf10,72,2.3520636918771016,1.015012571624144,0,0,tested,2.1135474310475653,2.590579952706638,19.662734032714948,1.914013858596218e-30,2.769784895069032e-29
C10orf105,72,0.20346339109857672,0.17121179669896902,0,0,tested,0.1632305913282241,0.24369619086892935,10.083675051104505,2.4168885067602263e-15,7.960702400146493e-15
C10orf107,72,0.04027438377282127,0.646442449237383,0,0,tested,-0.11163214442600683,0.19218091197164938,0.528646407564372,0.5986994816987652,0.6298351670540536
C10orf11,72,-0.06291137884107403,0.3618108092716204,0,0,tested,-0.14793275076072282,0.022109993078574766,-1.4754140490785597,0.1445223405203999,0.169771563909026
C10orf113,72,-0.5775181078809865,0.8225115509373561,0,0,tested,-0.7707988465665825,-0.38423736919539037,-5.957853890931264,8.943308035151553e-08,1.7533457293371148e-07
C10orf120,72,0.0003987569596950347,0.0033835650029482773,0,0,tested,-0.00039634183547116505,0.0011938557548612345,1.0000000000000002,0.320706518040934,0.354672236858694
C10orf128,72,1.0752118436568665,0.6680416853614372,0,0,tested,0.9182297438039453,1.2321939435097877,13.657044508242263,1.5093119365962254e-21,8.153285930220802e-21
C10orf142,72,0.32432703809279484,0.5134022932226895,0,0,tested,0.20368341386177413,0.44497066232381555,5.360330898048922,9.822576113399295e-07,1.797481328036643e-06
